Tracker: sutrack_SMFA, Config: sutrack_smfa_t224
Results Directory: /home/nick/code/code.sutrack/SUTrack/results/sutrack_SMFA_sutrack_smfa_t224
============================================================
Frame 1: FPS=40.44, Avg FPS=40.44, Time=24.73ms
Frame 75: FPS=202.43, Avg FPS=192.63, Time=4.94ms
Frame 76: FPS=205.83, Avg FPS=192.80, Time=4.86ms
Frame 77: FPS=201.68, Avg FPS=192.91, Time=4.96ms
Frame 78: FPS=205.37, Avg FPS=193.06, Time=4.87ms
Frame 79: FPS=203.72, Avg FPS=193.18, Time=4.91ms
Frame 80: FPS=205.31, Avg FPS=193.33, Time=4.87ms
Frame 81: FPS=202.83, Avg FPS=193.44, Time=4.93ms
Frame 82: FPS=204.44, Avg FPS=193.57, Time=4.89ms
Frame 83: FPS=202.55, Avg FPS=193.67, Time=4.94ms
Frame 84: FPS=201.90, Avg FPS=193.76, Time=4.95ms
Frame 85: FPS=202.45, Avg FPS=193.86, Time=4.94ms
Frame 86: FPS=199.52, Avg FPS=193.92, Time=5.01ms
Frame 87: FPS=203.73, Avg FPS=194.03, Time=4.91ms
Frame 88: FPS=205.76, Avg FPS=194.16, Time=4.86ms
Frame 89: FPS=206.72, Avg FPS=194.29, Time=4.84ms
Frame 90: FPS=203.65, Avg FPS=194.39, Time=4.91ms
Frame 91: FPS=205.64, Avg FPS=194.51, Time=4.86ms
Frame 92: FPS=205.44, Avg FPS=194.62, Time=4.87ms
Frame 93: FPS=204.44, Avg FPS=194.72, Time=4.89ms
Frame 94: FPS=205.98, Avg FPS=194.83, Time=4.85ms
Frame 95: FPS=203.70, Avg FPS=194.92, Time=4.91ms
Frame 96: FPS=203.02, Avg FPS=195.00, Time=4.93ms
Frame 97: FPS=203.55, Avg FPS=195.09, Time=4.91ms
Frame 98: FPS=202.02, Avg FPS=195.16, Time=4.95ms
Frame 99: FPS=203.70, Avg FPS=195.24, Time=4.91ms
Frame 100: FPS=203.76, Avg FPS=195.32, Time=4.91ms
Frame 101: FPS=202.45, Avg FPS=195.39, Time=4.94ms
Frame 102: FPS=205.48, Avg FPS=195.48, Time=4.87ms
Frame 103: FPS=204.90, Avg FPS=195.57, Time=4.88ms
Frame 104: FPS=202.42, Avg FPS=195.63, Time=4.94ms
Frame 105: FPS=204.15, Avg FPS=195.71, Time=4.90ms
Frame 106: FPS=203.93, Avg FPS=195.79, Time=4.90ms
Frame 107: FPS=208.15, Avg FPS=195.89, Time=4.80ms
Frame 108: FPS=200.03, Avg FPS=195.93, Time=5.00ms
Frame 109: FPS=200.33, Avg FPS=195.97, Time=4.99ms
Frame 110: FPS=203.76, Avg FPS=196.04, Time=4.91ms
Frame 111: FPS=206.90, Avg FPS=196.13, Time=4.83ms
Frame 112: FPS=204.85, Avg FPS=196.21, Time=4.88ms
Frame 113: FPS=204.04, Avg FPS=196.27, Time=4.90ms
Frame 114: FPS=206.63, Avg FPS=196.36, Time=4.84ms
Frame 115: FPS=204.22, Avg FPS=196.43, Time=4.90ms
Frame 116: FPS=204.60, Avg FPS=196.49, Time=4.89ms
Frame 117: FPS=206.20, Avg FPS=196.57, Time=4.85ms
Frame 118: FPS=203.74, Avg FPS=196.63, Time=4.91ms
Frame 119: FPS=205.10, Avg FPS=196.70, Time=4.88ms
Frame 120: FPS=203.48, Avg FPS=196.75, Time=4.91ms
Frame 121: FPS=202.83, Avg FPS=196.80, Time=4.93ms
Frame 122: FPS=205.35, Avg FPS=196.87, Time=4.87ms
Frame 123: FPS=198.64, Avg FPS=196.88, Time=5.03ms
Frame 124: FPS=202.60, Avg FPS=196.93, Time=4.94ms
Frame 125: FPS=202.33, Avg FPS=196.97, Time=4.94ms
Frame 126: FPS=204.45, Avg FPS=197.03, Time=4.89ms
Frame 127: FPS=205.23, Avg FPS=197.09, Time=4.87ms
Frame 128: FPS=207.92, Avg FPS=197.17, Time=4.81ms
Frame 129: FPS=204.97, Avg FPS=197.23, Time=4.88ms
Frame 130: FPS=203.50, Avg FPS=197.28, Time=4.91ms
Frame 131: FPS=205.46, Avg FPS=197.34, Time=4.87ms
Frame 132: FPS=205.08, Avg FPS=197.39, Time=4.88ms
Frame 133: FPS=207.40, Avg FPS=197.46, Time=4.82ms
Frame 134: FPS=206.02, Avg FPS=197.52, Time=4.85ms
Frame 135: FPS=203.30, Avg FPS=197.57, Time=4.92ms
Frame 136: FPS=204.04, Avg FPS=197.61, Time=4.90ms
Frame 137: FPS=203.60, Avg FPS=197.65, Time=4.91ms
Frame 138: FPS=206.00, Avg FPS=197.71, Time=4.85ms
Frame 139: FPS=203.74, Avg FPS=197.75, Time=4.91ms
Frame 140: FPS=201.79, Avg FPS=197.78, Time=4.96ms
Frame 141: FPS=204.09, Avg FPS=197.83, Time=4.90ms
Frame 142: FPS=187.22, Avg FPS=197.75, Time=5.34ms
Frame 143: FPS=199.14, Avg FPS=197.76, Time=5.02ms
Frame 144: FPS=204.44, Avg FPS=197.80, Time=4.89ms
Frame 145: FPS=204.16, Avg FPS=197.84, Time=4.90ms
Frame 146: FPS=200.91, Avg FPS=197.87, Time=4.98ms
Frame 147: FPS=201.78, Avg FPS=197.89, Time=4.96ms
Frame 148: FPS=202.79, Avg FPS=197.92, Time=4.93ms
Frame 149: FPS=203.95, Avg FPS=197.96, Time=4.90ms
Frame 150: FPS=201.79, Avg FPS=197.99, Time=4.96ms
Frame 151: FPS=203.22, Avg FPS=198.02, Time=4.92ms
Frame 152: FPS=201.36, Avg FPS=198.04, Time=4.97ms
Frame 153: FPS=204.07, Avg FPS=198.08, Time=4.90ms
Frame 154: FPS=203.75, Avg FPS=198.12, Time=4.91ms
Frame 155: FPS=200.44, Avg FPS=198.13, Time=4.99ms
Frame 156: FPS=203.73, Avg FPS=198.17, Time=4.91ms
Frame 157: FPS=202.40, Avg FPS=198.19, Time=4.94ms
Frame 158: FPS=201.44, Avg FPS=198.21, Time=4.96ms
Frame 159: FPS=200.96, Avg FPS=198.23, Time=4.98ms
Frame 160: FPS=203.75, Avg FPS=198.26, Time=4.91ms
Frame 161: FPS=204.05, Avg FPS=198.30, Time=4.90ms
Frame 162: FPS=201.58, Avg FPS=198.32, Time=4.96ms
Frame 163: FPS=200.80, Avg FPS=198.33, Time=4.98ms
Frame 164: FPS=202.45, Avg FPS=198.36, Time=4.94ms
Frame 165: FPS=202.52, Avg FPS=198.38, Time=4.94ms
Frame 166: FPS=201.48, Avg FPS=198.40, Time=4.96ms
Frame 167: FPS=202.80, Avg FPS=198.43, Time=4.93ms
Frame 168: FPS=204.48, Avg FPS=198.46, Time=4.89ms
Frame 169: FPS=206.78, Avg FPS=198.51, Time=4.84ms
Frame 170: FPS=204.80, Avg FPS=198.55, Time=4.88ms
Frame 171: FPS=195.48, Avg FPS=198.53, Time=5.12ms
Frame 172: FPS=203.74, Avg FPS=198.56, Time=4.91ms
Frame 173: FPS=203.96, Avg FPS=198.59, Time=4.90ms
Frame 174: FPS=202.61, Avg FPS=198.61, Time=4.94ms
Frame 175: FPS=203.49, Avg FPS=198.64, Time=4.91ms
Frame 176: FPS=205.49, Avg FPS=198.68, Time=4.87ms
Frame 177: FPS=205.51, Avg FPS=198.71, Time=4.87ms
Frame 178: FPS=203.06, Avg FPS=198.74, Time=4.92ms
Frame 179: FPS=203.34, Avg FPS=198.76, Time=4.92ms
Frame 180: FPS=205.29, Avg FPS=198.80, Time=4.87ms
Frame 181: FPS=203.24, Avg FPS=198.82, Time=4.92ms
Frame 182: FPS=198.97, Avg FPS=198.82, Time=5.03ms
Frame 183: FPS=199.08, Avg FPS=198.82, Time=5.02ms
Frame 184: FPS=204.24, Avg FPS=198.85, Time=4.90ms
Frame 185: FPS=195.81, Avg FPS=198.83, Time=5.11ms
Frame 186: FPS=197.10, Avg FPS=198.83, Time=5.07ms
Frame 187: FPS=196.25, Avg FPS=198.81, Time=5.10ms
Frame 188: FPS=195.56, Avg FPS=198.79, Time=5.11ms
Frame 189: FPS=199.80, Avg FPS=198.80, Time=5.00ms
Frame 190: FPS=198.54, Avg FPS=198.80, Time=5.04ms
Frame 191: FPS=196.27, Avg FPS=198.78, Time=5.10ms
Frame 192: FPS=200.44, Avg FPS=198.79, Time=4.99ms
Frame 193: FPS=199.79, Avg FPS=198.80, Time=5.01ms
Frame 194: FPS=201.18, Avg FPS=198.81, Time=4.97ms
Frame 195: FPS=202.67, Avg FPS=198.83, Time=4.93ms
Frame 196: FPS=201.39, Avg FPS=198.84, Time=4.97ms
Frame 197: FPS=199.37, Avg FPS=198.85, Time=5.02ms
Frame 198: FPS=197.82, Avg FPS=198.84, Time=5.06ms
Frame 199: FPS=197.74, Avg FPS=198.83, Time=5.06ms
Frame 200: FPS=201.47, Avg FPS=198.85, Time=4.96ms
Frame 201: FPS=201.73, Avg FPS=198.86, Time=4.96ms
Frame 202: FPS=198.74, Avg FPS=198.86, Time=5.03ms
Frame 203: FPS=203.09, Avg FPS=198.88, Time=4.92ms
Frame 204: FPS=203.05, Avg FPS=198.90, Time=4.93ms
Frame 205: FPS=202.49, Avg FPS=198.92, Time=4.94ms
Frame 206: FPS=202.16, Avg FPS=198.93, Time=4.95ms
Frame 207: FPS=203.32, Avg FPS=198.95, Time=4.92ms
Frame 208: FPS=204.44, Avg FPS=198.98, Time=4.89ms
Frame 209: FPS=203.35, Avg FPS=199.00, Time=4.92ms
Frame 210: FPS=202.98, Avg FPS=199.02, Time=4.93ms
Frame 211: FPS=203.04, Avg FPS=199.04, Time=4.93ms
Frame 212: FPS=203.36, Avg FPS=199.06, Time=4.92ms
Frame 213: FPS=199.78, Avg FPS=199.06, Time=5.01ms
Frame 214: FPS=201.26, Avg FPS=199.07, Time=4.97ms
Frame 215: FPS=203.14, Avg FPS=199.09, Time=4.92ms
Frame 216: FPS=204.35, Avg FPS=199.11, Time=4.89ms
Frame 217: FPS=203.27, Avg FPS=199.13, Time=4.92ms
Frame 218: FPS=202.28, Avg FPS=199.15, Time=4.94ms
Frame 219: FPS=200.28, Avg FPS=199.15, Time=4.99ms
Frame 220: FPS=202.38, Avg FPS=199.17, Time=4.94ms
Frame 221: FPS=204.26, Avg FPS=199.19, Time=4.90ms
Frame 222: FPS=199.36, Avg FPS=199.19, Time=5.02ms
Frame 223: FPS=198.58, Avg FPS=199.19, Time=5.04ms
Frame 224: FPS=204.55, Avg FPS=199.21, Time=4.89ms
Frame 225: FPS=203.57, Avg FPS=199.23, Time=4.91ms
Frame 226: FPS=202.30, Avg FPS=199.24, Time=4.94ms
Frame 227: FPS=204.94, Avg FPS=199.27, Time=4.88ms
Frame 228: FPS=198.85, Avg FPS=199.27, Time=5.03ms
Frame 229: FPS=199.26, Avg FPS=199.27, Time=5.02ms
Frame 230: FPS=202.74, Avg FPS=199.28, Time=4.93ms
Frame 231: FPS=199.37, Avg FPS=199.28, Time=5.02ms
Frame 232: FPS=201.36, Avg FPS=199.29, Time=4.97ms
Frame 233: FPS=206.71, Avg FPS=199.32, Time=4.84ms
Frame 234: FPS=205.42, Avg FPS=199.35, Time=4.87ms
Frame 235: FPS=202.14, Avg FPS=199.36, Time=4.95ms
Frame 236: FPS=204.75, Avg FPS=199.38, Time=4.88ms
Frame 237: FPS=203.65, Avg FPS=199.40, Time=4.91ms
Frame 238: FPS=204.96, Avg FPS=199.42, Time=4.88ms
Frame 239: FPS=205.63, Avg FPS=199.44, Time=4.86ms
Frame 240: FPS=204.20, Avg FPS=199.46, Time=4.90ms
Frame 241: FPS=203.95, Avg FPS=199.48, Time=4.90ms
Frame 242: FPS=205.71, Avg FPS=199.51, Time=4.86ms
Frame 243: FPS=205.19, Avg FPS=199.53, Time=4.87ms
Frame 244: FPS=200.63, Avg FPS=199.53, Time=4.98ms
Frame 245: FPS=202.00, Avg FPS=199.54, Time=4.95ms
Frame 246: FPS=202.16, Avg FPS=199.56, Time=4.95ms
Frame 247: FPS=203.77, Avg FPS=199.57, Time=4.91ms
Frame 248: FPS=202.90, Avg FPS=199.59, Time=4.93ms
Frame 249: FPS=203.72, Avg FPS=199.60, Time=4.91ms
Frame 250: FPS=201.23, Avg FPS=199.61, Time=4.97ms
Frame 251: FPS=200.31, Avg FPS=199.61, Time=4.99ms
Frame 252: FPS=204.15, Avg FPS=199.63, Time=4.90ms
Frame 253: FPS=205.16, Avg FPS=199.65, Time=4.87ms
Frame 254: FPS=203.67, Avg FPS=199.66, Time=4.91ms
Frame 255: FPS=205.73, Avg FPS=199.69, Time=4.86ms
Frame 256: FPS=204.25, Avg FPS=199.71, Time=4.90ms
Frame 257: FPS=191.23, Avg FPS=199.67, Time=5.23ms
Frame 258: FPS=197.11, Avg FPS=199.66, Time=5.07ms
Frame 259: FPS=193.56, Avg FPS=199.64, Time=5.17ms
Frame 260: FPS=197.08, Avg FPS=199.63, Time=5.07ms
Frame 261: FPS=196.81, Avg FPS=199.62, Time=5.08ms
Frame 262: FPS=197.81, Avg FPS=199.61, Time=5.06ms
Frame 263: FPS=195.51, Avg FPS=199.59, Time=5.11ms
Frame 264: FPS=197.17, Avg FPS=199.58, Time=5.07ms
Frame 265: FPS=192.61, Avg FPS=199.56, Time=5.19ms
Frame 266: FPS=198.96, Avg FPS=199.55, Time=5.03ms
Frame 267: FPS=193.71, Avg FPS=199.53, Time=5.16ms
Frame 268: FPS=194.23, Avg FPS=199.51, Time=5.15ms
Frame 269: FPS=195.82, Avg FPS=199.50, Time=5.11ms
Frame 270: FPS=196.96, Avg FPS=199.49, Time=5.08ms
Frame 271: FPS=195.83, Avg FPS=199.47, Time=5.11ms
Frame 272: FPS=200.27, Avg FPS=199.48, Time=4.99ms
Frame 273: FPS=200.08, Avg FPS=199.48, Time=5.00ms
Frame 274: FPS=199.71, Avg FPS=199.48, Time=5.01ms
Frame 275: FPS=199.92, Avg FPS=199.48, Time=5.00ms
Frame 276: FPS=203.38, Avg FPS=199.50, Time=4.92ms
Frame 277: FPS=200.04, Avg FPS=199.50, Time=5.00ms
Frame 278: FPS=204.15, Avg FPS=199.51, Time=4.90ms
Frame 279: FPS=198.73, Avg FPS=199.51, Time=5.03ms
Frame 280: FPS=202.50, Avg FPS=199.52, Time=4.94ms
Frame 281: FPS=201.99, Avg FPS=199.53, Time=4.95ms
Frame 282: FPS=202.30, Avg FPS=199.54, Time=4.94ms
Frame 283: FPS=202.09, Avg FPS=199.55, Time=4.95ms
Frame 284: FPS=203.30, Avg FPS=199.56, Time=4.92ms
Frame 285: FPS=203.12, Avg FPS=199.57, Time=4.92ms
Frame 286: FPS=202.94, Avg FPS=199.59, Time=4.93ms
Frame 287: FPS=190.03, Avg FPS=199.55, Time=5.26ms
Frame 288: FPS=196.11, Avg FPS=199.54, Time=5.10ms
Frame 289: FPS=196.84, Avg FPS=199.53, Time=5.08ms
Frame 290: FPS=193.69, Avg FPS=199.51, Time=5.16ms
Frame 291: FPS=195.16, Avg FPS=199.49, Time=5.12ms
Frame 292: FPS=196.67, Avg FPS=199.48, Time=5.08ms
Frame 293: FPS=197.05, Avg FPS=199.47, Time=5.07ms
Frame 294: FPS=196.76, Avg FPS=199.47, Time=5.08ms
Frame 295: FPS=193.51, Avg FPS=199.44, Time=5.17ms
Frame 296: FPS=192.71, Avg FPS=199.42, Time=5.19ms
Frame 297: FPS=192.20, Avg FPS=199.40, Time=5.20ms
Frame 298: FPS=195.38, Avg FPS=199.38, Time=5.12ms
Frame 299: FPS=197.81, Avg FPS=199.38, Time=5.06ms
Frame 300: FPS=196.88, Avg FPS=199.37, Time=5.08ms
Frame 301: FPS=193.85, Avg FPS=199.35, Time=5.16ms
Frame 302: FPS=196.66, Avg FPS=199.34, Time=5.08ms
Frame 303: FPS=145.11, Avg FPS=199.09, Time=6.89ms
Frame 304: FPS=183.72, Avg FPS=199.04, Time=5.44ms
Frame 305: FPS=190.08, Avg FPS=199.01, Time=5.26ms
Frame 306: FPS=195.68, Avg FPS=199.00, Time=5.11ms
Frame 307: FPS=193.22, Avg FPS=198.98, Time=5.18ms
Frame 308: FPS=194.18, Avg FPS=198.96, Time=5.15ms
Frame 309: FPS=195.43, Avg FPS=198.95, Time=5.12ms
Frame 310: FPS=198.48, Avg FPS=198.95, Time=5.04ms
Frame 311: FPS=202.55, Avg FPS=198.96, Time=4.94ms
Frame 312: FPS=202.84, Avg FPS=198.97, Time=4.93ms
Frame 313: FPS=206.49, Avg FPS=199.00, Time=4.84ms
Frame 314: FPS=201.64, Avg FPS=199.00, Time=4.96ms
Frame 315: FPS=199.66, Avg FPS=199.01, Time=5.01ms
Frame 316: FPS=199.62, Avg FPS=199.01, Time=5.01ms
Frame 317: FPS=203.51, Avg FPS=199.02, Time=4.91ms
Frame 318: FPS=202.07, Avg FPS=199.03, Time=4.95ms
Frame 319: FPS=200.40, Avg FPS=199.04, Time=4.99ms
Frame 320: FPS=202.05, Avg FPS=199.05, Time=4.95ms
Frame 321: FPS=199.72, Avg FPS=199.05, Time=5.01ms
Frame 322: FPS=202.19, Avg FPS=199.06, Time=4.95ms
Frame 323: FPS=203.39, Avg FPS=199.07, Time=4.92ms
Frame 324: FPS=203.91, Avg FPS=199.09, Time=4.90ms
Frame 325: FPS=203.03, Avg FPS=199.10, Time=4.93ms
Frame 326: FPS=202.25, Avg FPS=199.11, Time=4.94ms
Frame 327: FPS=202.97, Avg FPS=199.12, Time=4.93ms
Frame 328: FPS=202.15, Avg FPS=199.13, Time=4.95ms
Frame 329: FPS=202.28, Avg FPS=199.14, Time=4.94ms
Frame 330: FPS=200.32, Avg FPS=199.14, Time=4.99ms
Frame 331: FPS=205.19, Avg FPS=199.16, Time=4.87ms
Frame 332: FPS=204.18, Avg FPS=199.17, Time=4.90ms
Frame 333: FPS=203.92, Avg FPS=199.19, Time=4.90ms
Frame 334: FPS=201.33, Avg FPS=199.19, Time=4.97ms
Frame 335: FPS=205.27, Avg FPS=199.21, Time=4.87ms
Frame 336: FPS=205.70, Avg FPS=199.23, Time=4.86ms
Frame 337: FPS=204.42, Avg FPS=199.24, Time=4.89ms
Frame 338: FPS=197.35, Avg FPS=199.24, Time=5.07ms
Frame 339: FPS=200.82, Avg FPS=199.24, Time=4.98ms
Frame 340: FPS=202.24, Avg FPS=199.25, Time=4.94ms
Frame 341: FPS=201.80, Avg FPS=199.26, Time=4.96ms
Frame 342: FPS=203.85, Avg FPS=199.27, Time=4.91ms
Frame 343: FPS=203.23, Avg FPS=199.28, Time=4.92ms
Frame 344: FPS=201.98, Avg FPS=199.29, Time=4.95ms
Frame 345: FPS=203.42, Avg FPS=199.30, Time=4.92ms
Frame 346: FPS=205.20, Avg FPS=199.32, Time=4.87ms
Frame 347: FPS=204.27, Avg FPS=199.33, Time=4.90ms
Frame 348: FPS=205.01, Avg FPS=199.35, Time=4.88ms
Frame 349: FPS=200.38, Avg FPS=199.35, Time=4.99ms
Frame 350: FPS=142.75, Avg FPS=199.13, Time=7.01ms
Frame 351: FPS=149.35, Avg FPS=198.94, Time=6.70ms
Frame 352: FPS=146.24, Avg FPS=198.73, Time=6.84ms
Frame 353: FPS=159.20, Avg FPS=198.59, Time=6.28ms
Frame 354: FPS=152.11, Avg FPS=198.42, Time=6.57ms
Frame 355: FPS=139.83, Avg FPS=198.19, Time=7.15ms
Frame 356: FPS=166.25, Avg FPS=198.08, Time=6.02ms
Frame 357: FPS=189.84, Avg FPS=198.06, Time=5.27ms
Frame 358: FPS=191.51, Avg FPS=198.04, Time=5.22ms
Frame 359: FPS=192.80, Avg FPS=198.02, Time=5.19ms
Frame 360: FPS=193.96, Avg FPS=198.01, Time=5.16ms
Frame 361: FPS=195.48, Avg FPS=198.01, Time=5.12ms
Frame 362: FPS=198.45, Avg FPS=198.01, Time=5.04ms
Frame 363: FPS=196.32, Avg FPS=198.00, Time=5.09ms
Frame 364: FPS=198.61, Avg FPS=198.00, Time=5.03ms
Frame 365: FPS=196.04, Avg FPS=198.00, Time=5.10ms
Frame 366: FPS=197.45, Avg FPS=198.00, Time=5.06ms
Frame 367: FPS=195.14, Avg FPS=197.99, Time=5.12ms
Frame 368: FPS=196.89, Avg FPS=197.99, Time=5.08ms
Frame 369: FPS=194.54, Avg FPS=197.98, Time=5.14ms
Frame 370: FPS=196.00, Avg FPS=197.97, Time=5.10ms
Frame 371: FPS=196.55, Avg FPS=197.97, Time=5.09ms
Frame 372: FPS=194.75, Avg FPS=197.96, Time=5.13ms
Frame 373: FPS=197.18, Avg FPS=197.96, Time=5.07ms
Frame 374: FPS=195.82, Avg FPS=197.95, Time=5.11ms
Frame 375: FPS=195.69, Avg FPS=197.94, Time=5.11ms
Frame 376: FPS=194.11, Avg FPS=197.93, Time=5.15ms
Frame 377: FPS=194.30, Avg FPS=197.92, Time=5.15ms
Frame 378: FPS=191.37, Avg FPS=197.91, Time=5.23ms
Frame 379: FPS=193.71, Avg FPS=197.90, Time=5.16ms
Frame 380: FPS=191.21, Avg FPS=197.88, Time=5.23ms
Frame 381: FPS=194.50, Avg FPS=197.87, Time=5.14ms
Frame 382: FPS=195.86, Avg FPS=197.86, Time=5.11ms
Frame 383: FPS=196.93, Avg FPS=197.86, Time=5.08ms
Frame 384: FPS=195.85, Avg FPS=197.86, Time=5.11ms
Frame 385: FPS=194.85, Avg FPS=197.85, Time=5.13ms
Frame 386: FPS=192.90, Avg FPS=197.83, Time=5.18ms
Frame 387: FPS=193.90, Avg FPS=197.82, Time=5.16ms
Frame 388: FPS=194.72, Avg FPS=197.82, Time=5.14ms
Frame 389: FPS=198.05, Avg FPS=197.82, Time=5.05ms
Frame 390: FPS=195.95, Avg FPS=197.81, Time=5.10ms
Frame 391: FPS=196.05, Avg FPS=197.81, Time=5.10ms
Frame 392: FPS=192.14, Avg FPS=197.79, Time=5.20ms
Frame 393: FPS=196.36, Avg FPS=197.79, Time=5.09ms
Frame 394: FPS=195.17, Avg FPS=197.78, Time=5.12ms
Frame 395: FPS=195.47, Avg FPS=197.78, Time=5.12ms
Frame 396: FPS=194.42, Avg FPS=197.77, Time=5.14ms
Frame 397: FPS=195.53, Avg FPS=197.76, Time=5.11ms
Frame 398: FPS=196.72, Avg FPS=197.76, Time=5.08ms
Frame 399: FPS=194.89, Avg FPS=197.75, Time=5.13ms
Frame 400: FPS=195.14, Avg FPS=197.74, Time=5.12ms
Frame 401: FPS=190.59, Avg FPS=197.73, Time=5.25ms
Frame 402: FPS=194.90, Avg FPS=197.72, Time=5.13ms
Frame 403: FPS=195.37, Avg FPS=197.71, Time=5.12ms
Frame 404: FPS=196.73, Avg FPS=197.71, Time=5.08ms
Frame 405: FPS=194.47, Avg FPS=197.70, Time=5.14ms
