Tracker: sutrack_OR, Config: sutrack_or_t224
Results Directory: /home/nick/code/code.sutrack/SUTrack/results/sutrack_OR_sutrack_or_t224
============================================================
Frame 1: FPS=41.36, Avg FPS=41.36, Time=24.18ms
Frame 45: FPS=214.99, Avg FPS=203.24, Time=4.65ms
Frame 46: FPS=218.99, Avg FPS=203.55, Time=4.57ms
Frame 47: FPS=221.45, Avg FPS=203.91, Time=4.52ms
Frame 48: FPS=222.64, Avg FPS=204.26, Time=4.49ms
Frame 49: FPS=224.99, Avg FPS=204.65, Time=4.44ms
Frame 50: FPS=222.14, Avg FPS=204.97, Time=4.50ms
Frame 51: FPS=222.46, Avg FPS=205.29, Time=4.50ms
Frame 52: FPS=219.24, Avg FPS=205.54, Time=4.56ms
Frame 53: FPS=223.39, Avg FPS=205.85, Time=4.48ms
Frame 54: FPS=219.65, Avg FPS=206.09, Time=4.55ms
Frame 55: FPS=221.82, Avg FPS=206.36, Time=4.51ms
Frame 56: FPS=219.41, Avg FPS=206.57, Time=4.56ms
Frame 57: FPS=218.78, Avg FPS=206.78, Time=4.57ms
Frame 58: FPS=220.47, Avg FPS=207.00, Time=4.54ms
Frame 59: FPS=226.18, Avg FPS=207.30, Time=4.42ms
Frame 60: FPS=220.64, Avg FPS=207.51, Time=4.53ms
Frame 61: FPS=221.18, Avg FPS=207.72, Time=4.52ms
Frame 62: FPS=221.42, Avg FPS=207.92, Time=4.52ms
Frame 63: FPS=214.96, Avg FPS=208.03, Time=4.65ms
Frame 64: FPS=217.14, Avg FPS=208.17, Time=4.61ms
Frame 65: FPS=215.96, Avg FPS=208.28, Time=4.63ms
Frame 66: FPS=224.07, Avg FPS=208.51, Time=4.46ms
Frame 67: FPS=215.71, Avg FPS=208.61, Time=4.64ms
Frame 68: FPS=212.91, Avg FPS=208.67, Time=4.70ms
Frame 69: FPS=218.04, Avg FPS=208.80, Time=4.59ms
Frame 70: FPS=220.97, Avg FPS=208.97, Time=4.53ms
Frame 71: FPS=221.83, Avg FPS=209.14, Time=4.51ms
Frame 72: FPS=233.47, Avg FPS=209.44, Time=4.28ms
Frame 73: FPS=227.37, Avg FPS=209.67, Time=4.40ms
Frame 74: FPS=226.44, Avg FPS=209.88, Time=4.42ms
Frame 75: FPS=219.95, Avg FPS=210.01, Time=4.55ms
Frame 76: FPS=227.51, Avg FPS=210.22, Time=4.40ms
Frame 77: FPS=227.63, Avg FPS=210.43, Time=4.39ms
Frame 78: FPS=219.74, Avg FPS=210.54, Time=4.55ms
Frame 79: FPS=222.00, Avg FPS=210.68, Time=4.50ms
Frame 80: FPS=218.19, Avg FPS=210.77, Time=4.58ms
Frame 81: FPS=214.63, Avg FPS=210.82, Time=4.66ms
Frame 82: FPS=216.00, Avg FPS=210.88, Time=4.63ms
Frame 83: FPS=221.01, Avg FPS=211.00, Time=4.52ms
Frame 84: FPS=220.25, Avg FPS=211.10, Time=4.54ms
Frame 85: FPS=222.10, Avg FPS=211.22, Time=4.50ms
Frame 86: FPS=218.86, Avg FPS=211.31, Time=4.57ms
Frame 87: FPS=219.34, Avg FPS=211.40, Time=4.56ms
Frame 88: FPS=219.21, Avg FPS=211.48, Time=4.56ms
Frame 89: FPS=205.78, Avg FPS=211.42, Time=4.86ms
Frame 90: FPS=220.61, Avg FPS=211.52, Time=4.53ms
Frame 91: FPS=215.20, Avg FPS=211.56, Time=4.65ms
Frame 92: FPS=216.92, Avg FPS=211.61, Time=4.61ms
Frame 93: FPS=216.66, Avg FPS=211.67, Time=4.62ms
Frame 94: FPS=215.76, Avg FPS=211.71, Time=4.63ms
Frame 95: FPS=221.77, Avg FPS=211.81, Time=4.51ms
Frame 96: FPS=221.74, Avg FPS=211.91, Time=4.51ms
Frame 97: FPS=221.44, Avg FPS=212.00, Time=4.52ms
Frame 98: FPS=220.78, Avg FPS=212.09, Time=4.53ms
Frame 99: FPS=230.44, Avg FPS=212.26, Time=4.34ms
Frame 100: FPS=218.40, Avg FPS=212.32, Time=4.58ms
Frame 101: FPS=222.71, Avg FPS=212.42, Time=4.49ms
Frame 102: FPS=221.82, Avg FPS=212.51, Time=4.51ms
Frame 103: FPS=222.62, Avg FPS=212.60, Time=4.49ms
Frame 104: FPS=227.25, Avg FPS=212.73, Time=4.40ms
Frame 105: FPS=222.85, Avg FPS=212.82, Time=4.49ms
Frame 106: FPS=224.64, Avg FPS=212.93, Time=4.45ms
Frame 107: FPS=220.34, Avg FPS=213.00, Time=4.54ms
Frame 108: FPS=224.32, Avg FPS=213.10, Time=4.46ms
Frame 109: FPS=230.00, Avg FPS=213.24, Time=4.35ms
Frame 110: FPS=223.41, Avg FPS=213.33, Time=4.48ms
Frame 111: FPS=223.02, Avg FPS=213.41, Time=4.48ms
Frame 112: FPS=219.42, Avg FPS=213.46, Time=4.56ms
Frame 113: FPS=218.64, Avg FPS=213.51, Time=4.57ms
Frame 114: FPS=220.36, Avg FPS=213.57, Time=4.54ms
Frame 115: FPS=223.64, Avg FPS=213.65, Time=4.47ms
Frame 116: FPS=226.96, Avg FPS=213.76, Time=4.41ms
Frame 117: FPS=225.37, Avg FPS=213.85, Time=4.44ms
Frame 118: FPS=230.49, Avg FPS=213.98, Time=4.34ms
Frame 119: FPS=227.37, Avg FPS=214.09, Time=4.40ms
Frame 120: FPS=230.74, Avg FPS=214.22, Time=4.33ms
Frame 121: FPS=230.44, Avg FPS=214.34, Time=4.34ms
Frame 122: FPS=230.00, Avg FPS=214.46, Time=4.35ms
Frame 123: FPS=224.53, Avg FPS=214.54, Time=4.45ms
Frame 124: FPS=229.90, Avg FPS=214.66, Time=4.35ms
Frame 125: FPS=172.91, Avg FPS=214.24, Time=5.78ms
Frame 126: FPS=217.81, Avg FPS=214.27, Time=4.59ms
Frame 127: FPS=228.35, Avg FPS=214.37, Time=4.38ms
Frame 128: FPS=233.09, Avg FPS=214.51, Time=4.29ms
Frame 129: FPS=227.62, Avg FPS=214.60, Time=4.39ms
Frame 130: FPS=220.97, Avg FPS=214.65, Time=4.53ms
Frame 131: FPS=218.94, Avg FPS=214.68, Time=4.57ms
Frame 132: FPS=220.27, Avg FPS=214.73, Time=4.54ms
Frame 133: FPS=220.27, Avg FPS=214.77, Time=4.54ms
Frame 134: FPS=225.67, Avg FPS=214.84, Time=4.43ms
Frame 135: FPS=223.15, Avg FPS=214.90, Time=4.48ms
Frame 136: FPS=230.36, Avg FPS=215.01, Time=4.34ms
Frame 137: FPS=229.61, Avg FPS=215.11, Time=4.36ms
Frame 138: FPS=222.51, Avg FPS=215.16, Time=4.49ms
Frame 139: FPS=230.32, Avg FPS=215.26, Time=4.34ms
Frame 140: FPS=228.08, Avg FPS=215.35, Time=4.38ms
Frame 141: FPS=229.94, Avg FPS=215.45, Time=4.35ms
Frame 142: FPS=227.43, Avg FPS=215.53, Time=4.40ms
Frame 143: FPS=225.52, Avg FPS=215.59, Time=4.43ms
Frame 144: FPS=228.57, Avg FPS=215.68, Time=4.37ms
Frame 145: FPS=223.01, Avg FPS=215.73, Time=4.48ms
Frame 146: FPS=225.80, Avg FPS=215.79, Time=4.43ms
Frame 147: FPS=216.94, Avg FPS=215.80, Time=4.61ms
Frame 148: FPS=223.85, Avg FPS=215.85, Time=4.47ms
Frame 149: FPS=215.61, Avg FPS=215.85, Time=4.64ms
Frame 150: FPS=226.29, Avg FPS=215.92, Time=4.42ms
Frame 151: FPS=218.25, Avg FPS=215.93, Time=4.58ms
Frame 152: FPS=220.68, Avg FPS=215.96, Time=4.53ms
Frame 153: FPS=217.38, Avg FPS=215.97, Time=4.60ms
Frame 154: FPS=216.75, Avg FPS=215.98, Time=4.61ms
Frame 155: FPS=217.10, Avg FPS=215.99, Time=4.61ms
Frame 156: FPS=218.48, Avg FPS=216.00, Time=4.58ms
Frame 157: FPS=207.91, Avg FPS=215.95, Time=4.81ms
Frame 158: FPS=218.21, Avg FPS=215.96, Time=4.58ms
Frame 159: FPS=215.98, Avg FPS=215.96, Time=4.63ms
Frame 160: FPS=222.00, Avg FPS=216.00, Time=4.50ms
Frame 161: FPS=218.80, Avg FPS=216.02, Time=4.57ms
Frame 162: FPS=220.16, Avg FPS=216.04, Time=4.54ms
Frame 163: FPS=226.08, Avg FPS=216.10, Time=4.42ms
Frame 164: FPS=222.25, Avg FPS=216.14, Time=4.50ms
Frame 165: FPS=223.05, Avg FPS=216.18, Time=4.48ms
Frame 166: FPS=226.21, Avg FPS=216.23, Time=4.42ms
Frame 167: FPS=221.73, Avg FPS=216.27, Time=4.51ms
Frame 168: FPS=225.52, Avg FPS=216.32, Time=4.43ms
Frame 169: FPS=225.27, Avg FPS=216.37, Time=4.44ms
Frame 170: FPS=224.31, Avg FPS=216.42, Time=4.46ms
Frame 171: FPS=222.45, Avg FPS=216.45, Time=4.50ms
Frame 172: FPS=223.98, Avg FPS=216.49, Time=4.46ms
Frame 173: FPS=222.80, Avg FPS=216.53, Time=4.49ms
Frame 174: FPS=221.80, Avg FPS=216.56, Time=4.51ms
Frame 175: FPS=223.94, Avg FPS=216.60, Time=4.47ms
Frame 176: FPS=225.17, Avg FPS=216.64, Time=4.44ms
Frame 177: FPS=221.04, Avg FPS=216.67, Time=4.52ms
Frame 178: FPS=221.25, Avg FPS=216.69, Time=4.52ms
Frame 179: FPS=224.88, Avg FPS=216.74, Time=4.45ms
Frame 180: FPS=223.20, Avg FPS=216.77, Time=4.48ms
Frame 181: FPS=218.64, Avg FPS=216.78, Time=4.57ms
Frame 182: FPS=223.07, Avg FPS=216.82, Time=4.48ms
Frame 183: FPS=222.69, Avg FPS=216.85, Time=4.49ms
Frame 184: FPS=223.33, Avg FPS=216.88, Time=4.48ms
Frame 185: FPS=222.30, Avg FPS=216.91, Time=4.50ms
Frame 186: FPS=221.50, Avg FPS=216.94, Time=4.51ms
Frame 187: FPS=217.95, Avg FPS=216.94, Time=4.59ms
Frame 188: FPS=220.88, Avg FPS=216.96, Time=4.53ms
Frame 189: FPS=226.29, Avg FPS=217.01, Time=4.42ms
Frame 190: FPS=224.80, Avg FPS=217.05, Time=4.45ms
Frame 191: FPS=226.95, Avg FPS=217.10, Time=4.41ms
Frame 192: FPS=224.79, Avg FPS=217.14, Time=4.45ms
Frame 193: FPS=228.32, Avg FPS=217.19, Time=4.38ms
Frame 194: FPS=223.39, Avg FPS=217.22, Time=4.48ms
Frame 195: FPS=221.31, Avg FPS=217.24, Time=4.52ms
Frame 196: FPS=223.88, Avg FPS=217.28, Time=4.47ms
Frame 197: FPS=222.24, Avg FPS=217.30, Time=4.50ms
Frame 198: FPS=223.82, Avg FPS=217.33, Time=4.47ms
Frame 199: FPS=221.29, Avg FPS=217.35, Time=4.52ms
Frame 200: FPS=222.95, Avg FPS=217.38, Time=4.49ms
Frame 201: FPS=218.70, Avg FPS=217.39, Time=4.57ms
Frame 202: FPS=221.59, Avg FPS=217.41, Time=4.51ms
Frame 203: FPS=218.67, Avg FPS=217.41, Time=4.57ms
Frame 204: FPS=222.06, Avg FPS=217.43, Time=4.50ms
Frame 205: FPS=219.87, Avg FPS=217.45, Time=4.55ms
Frame 206: FPS=219.94, Avg FPS=217.46, Time=4.55ms
Frame 207: FPS=223.58, Avg FPS=217.49, Time=4.47ms
Frame 208: FPS=222.70, Avg FPS=217.51, Time=4.49ms
Frame 209: FPS=216.51, Avg FPS=217.51, Time=4.62ms
Frame 210: FPS=216.48, Avg FPS=217.50, Time=4.62ms
Frame 211: FPS=217.18, Avg FPS=217.50, Time=4.60ms
Frame 212: FPS=215.52, Avg FPS=217.49, Time=4.64ms
Frame 213: FPS=215.03, Avg FPS=217.48, Time=4.65ms
Frame 214: FPS=212.03, Avg FPS=217.45, Time=4.72ms
Frame 215: FPS=212.22, Avg FPS=217.43, Time=4.71ms
Frame 216: FPS=217.43, Avg FPS=217.43, Time=4.60ms
Frame 217: FPS=214.41, Avg FPS=217.41, Time=4.66ms
Frame 218: FPS=214.04, Avg FPS=217.40, Time=4.67ms
Frame 219: FPS=216.35, Avg FPS=217.39, Time=4.62ms
Frame 220: FPS=215.46, Avg FPS=217.38, Time=4.64ms
Frame 221: FPS=213.39, Avg FPS=217.37, Time=4.69ms
Frame 222: FPS=216.59, Avg FPS=217.36, Time=4.62ms
Frame 223: FPS=213.98, Avg FPS=217.35, Time=4.67ms
Frame 224: FPS=216.16, Avg FPS=217.34, Time=4.63ms
Frame 225: FPS=213.94, Avg FPS=217.33, Time=4.67ms
Frame 226: FPS=218.39, Avg FPS=217.33, Time=4.58ms
Frame 227: FPS=216.97, Avg FPS=217.33, Time=4.61ms
Frame 228: FPS=212.82, Avg FPS=217.31, Time=4.70ms
Frame 229: FPS=217.10, Avg FPS=217.31, Time=4.61ms
Frame 230: FPS=222.75, Avg FPS=217.33, Time=4.49ms
Frame 231: FPS=223.94, Avg FPS=217.36, Time=4.47ms
Frame 232: FPS=228.06, Avg FPS=217.40, Time=4.38ms
Frame 233: FPS=227.30, Avg FPS=217.44, Time=4.40ms
Frame 234: FPS=227.36, Avg FPS=217.48, Time=4.40ms
Frame 235: FPS=227.33, Avg FPS=217.52, Time=4.40ms
Frame 236: FPS=224.39, Avg FPS=217.55, Time=4.46ms
Frame 237: FPS=219.79, Avg FPS=217.56, Time=4.55ms
Frame 238: FPS=223.37, Avg FPS=217.59, Time=4.48ms
Frame 239: FPS=217.32, Avg FPS=217.59, Time=4.60ms
Frame 240: FPS=220.78, Avg FPS=217.60, Time=4.53ms
Frame 241: FPS=219.34, Avg FPS=217.61, Time=4.56ms
Frame 242: FPS=221.13, Avg FPS=217.62, Time=4.52ms
Frame 243: FPS=219.76, Avg FPS=217.63, Time=4.55ms
Frame 244: FPS=223.79, Avg FPS=217.65, Time=4.47ms
Frame 245: FPS=220.96, Avg FPS=217.67, Time=4.53ms
Frame 246: FPS=225.50, Avg FPS=217.70, Time=4.43ms
Frame 247: FPS=214.51, Avg FPS=217.68, Time=4.66ms
Frame 248: FPS=210.45, Avg FPS=217.65, Time=4.75ms
Frame 249: FPS=211.33, Avg FPS=217.63, Time=4.73ms
Frame 250: FPS=210.37, Avg FPS=217.60, Time=4.75ms
Frame 251: FPS=216.10, Avg FPS=217.59, Time=4.63ms
Frame 252: FPS=216.83, Avg FPS=217.59, Time=4.61ms
Frame 253: FPS=213.76, Avg FPS=217.57, Time=4.68ms
Frame 254: FPS=220.10, Avg FPS=217.58, Time=4.54ms
Frame 255: FPS=219.57, Avg FPS=217.59, Time=4.55ms
Frame 256: FPS=215.92, Avg FPS=217.58, Time=4.63ms
Frame 257: FPS=217.77, Avg FPS=217.58, Time=4.59ms
Frame 258: FPS=218.99, Avg FPS=217.59, Time=4.57ms
Frame 259: FPS=219.83, Avg FPS=217.60, Time=4.55ms
Frame 260: FPS=221.04, Avg FPS=217.61, Time=4.52ms
Frame 261: FPS=215.88, Avg FPS=217.61, Time=4.63ms
Frame 262: FPS=221.01, Avg FPS=217.62, Time=4.52ms
Frame 263: FPS=222.69, Avg FPS=217.64, Time=4.49ms
Frame 264: FPS=220.82, Avg FPS=217.65, Time=4.53ms
Frame 265: FPS=221.21, Avg FPS=217.66, Time=4.52ms
Frame 266: FPS=224.16, Avg FPS=217.69, Time=4.46ms
Frame 267: FPS=218.97, Avg FPS=217.69, Time=4.57ms
Frame 268: FPS=220.61, Avg FPS=217.70, Time=4.53ms
Frame 269: FPS=222.88, Avg FPS=217.72, Time=4.49ms
Frame 270: FPS=221.66, Avg FPS=217.73, Time=4.51ms
Frame 271: FPS=213.88, Avg FPS=217.72, Time=4.68ms
Frame 272: FPS=215.28, Avg FPS=217.71, Time=4.65ms
Frame 273: FPS=218.14, Avg FPS=217.71, Time=4.58ms
Frame 274: FPS=220.31, Avg FPS=217.72, Time=4.54ms
Frame 275: FPS=216.76, Avg FPS=217.72, Time=4.61ms
Frame 276: FPS=219.02, Avg FPS=217.72, Time=4.57ms
Frame 277: FPS=222.43, Avg FPS=217.74, Time=4.50ms
Frame 278: FPS=222.09, Avg FPS=217.75, Time=4.50ms
Frame 279: FPS=219.49, Avg FPS=217.76, Time=4.56ms
Frame 280: FPS=221.86, Avg FPS=217.78, Time=4.51ms
Frame 281: FPS=214.39, Avg FPS=217.76, Time=4.66ms
Frame 282: FPS=210.15, Avg FPS=217.74, Time=4.76ms
Frame 283: FPS=217.66, Avg FPS=217.73, Time=4.59ms
Frame 284: FPS=220.43, Avg FPS=217.74, Time=4.54ms
Frame 285: FPS=220.06, Avg FPS=217.75, Time=4.54ms
Frame 286: FPS=217.38, Avg FPS=217.75, Time=4.60ms
Frame 287: FPS=219.44, Avg FPS=217.76, Time=4.56ms
Frame 288: FPS=220.36, Avg FPS=217.77, Time=4.54ms
Frame 289: FPS=219.76, Avg FPS=217.77, Time=4.55ms
Frame 290: FPS=220.31, Avg FPS=217.78, Time=4.54ms
Frame 291: FPS=222.94, Avg FPS=217.80, Time=4.49ms
Frame 292: FPS=220.22, Avg FPS=217.81, Time=4.54ms
Frame 293: FPS=221.98, Avg FPS=217.82, Time=4.50ms
Frame 294: FPS=218.90, Avg FPS=217.82, Time=4.57ms
Frame 295: FPS=218.37, Avg FPS=217.83, Time=4.58ms
Frame 296: FPS=220.25, Avg FPS=217.83, Time=4.54ms
Frame 297: FPS=221.84, Avg FPS=217.85, Time=4.51ms
Frame 298: FPS=221.71, Avg FPS=217.86, Time=4.51ms
Frame 299: FPS=221.93, Avg FPS=217.87, Time=4.51ms
Frame 300: FPS=219.17, Avg FPS=217.88, Time=4.56ms
Frame 301: FPS=219.95, Avg FPS=217.88, Time=4.55ms
Frame 302: FPS=221.27, Avg FPS=217.90, Time=4.52ms
Frame 303: FPS=218.09, Avg FPS=217.90, Time=4.59ms
Frame 304: FPS=219.65, Avg FPS=217.90, Time=4.55ms
Frame 305: FPS=218.17, Avg FPS=217.90, Time=4.58ms
Frame 306: FPS=220.23, Avg FPS=217.91, Time=4.54ms
Frame 307: FPS=218.65, Avg FPS=217.91, Time=4.57ms
Frame 308: FPS=218.42, Avg FPS=217.91, Time=4.58ms
Frame 309: FPS=223.72, Avg FPS=217.93, Time=4.47ms
Frame 310: FPS=216.79, Avg FPS=217.93, Time=4.61ms
Frame 311: FPS=219.78, Avg FPS=217.94, Time=4.55ms
Frame 312: FPS=221.84, Avg FPS=217.95, Time=4.51ms
Frame 313: FPS=219.32, Avg FPS=217.95, Time=4.56ms
Frame 314: FPS=224.40, Avg FPS=217.97, Time=4.46ms
Frame 315: FPS=220.44, Avg FPS=217.98, Time=4.54ms
Frame 316: FPS=222.11, Avg FPS=217.99, Time=4.50ms
Frame 317: FPS=220.58, Avg FPS=218.00, Time=4.53ms
Frame 318: FPS=220.61, Avg FPS=218.01, Time=4.53ms
Frame 319: FPS=219.01, Avg FPS=218.01, Time=4.57ms
Frame 320: FPS=222.47, Avg FPS=218.03, Time=4.49ms
Frame 321: FPS=220.34, Avg FPS=218.03, Time=4.54ms
Frame 322: FPS=221.43, Avg FPS=218.04, Time=4.52ms
Frame 323: FPS=218.48, Avg FPS=218.04, Time=4.58ms
Frame 324: FPS=222.66, Avg FPS=218.06, Time=4.49ms
Frame 325: FPS=219.20, Avg FPS=218.06, Time=4.56ms
Frame 326: FPS=221.09, Avg FPS=218.07, Time=4.52ms
Frame 327: FPS=227.19, Avg FPS=218.10, Time=4.40ms
Frame 328: FPS=221.71, Avg FPS=218.11, Time=4.51ms
Frame 329: FPS=222.21, Avg FPS=218.12, Time=4.50ms
Frame 330: FPS=222.31, Avg FPS=218.13, Time=4.50ms
Frame 331: FPS=218.51, Avg FPS=218.13, Time=4.58ms
Frame 332: FPS=222.09, Avg FPS=218.15, Time=4.50ms
Frame 333: FPS=213.88, Avg FPS=218.13, Time=4.68ms
Frame 334: FPS=221.72, Avg FPS=218.14, Time=4.51ms
Frame 335: FPS=221.76, Avg FPS=218.15, Time=4.51ms
Frame 336: FPS=216.77, Avg FPS=218.15, Time=4.61ms
Frame 337: FPS=215.81, Avg FPS=218.14, Time=4.63ms
Frame 338: FPS=207.44, Avg FPS=218.11, Time=4.82ms
Frame 339: FPS=184.62, Avg FPS=217.99, Time=5.42ms
Frame 340: FPS=199.92, Avg FPS=217.93, Time=5.00ms
Frame 341: FPS=206.77, Avg FPS=217.90, Time=4.84ms
Frame 342: FPS=207.63, Avg FPS=217.87, Time=4.82ms
Frame 343: FPS=209.59, Avg FPS=217.84, Time=4.77ms
Frame 344: FPS=206.55, Avg FPS=217.81, Time=4.84ms
Frame 345: FPS=205.63, Avg FPS=217.77, Time=4.86ms
Frame 346: FPS=207.62, Avg FPS=217.74, Time=4.82ms
Frame 347: FPS=208.29, Avg FPS=217.71, Time=4.80ms
Frame 348: FPS=207.50, Avg FPS=217.68, Time=4.82ms
Frame 349: FPS=205.08, Avg FPS=217.64, Time=4.88ms
Frame 350: FPS=204.70, Avg FPS=217.60, Time=4.89ms
Frame 351: FPS=207.04, Avg FPS=217.57, Time=4.83ms
Frame 352: FPS=203.62, Avg FPS=217.53, Time=4.91ms
Frame 353: FPS=204.05, Avg FPS=217.49, Time=4.90ms
Frame 354: FPS=204.84, Avg FPS=217.45, Time=4.88ms
Frame 355: FPS=204.83, Avg FPS=217.41, Time=4.88ms
Frame 356: FPS=202.32, Avg FPS=217.37, Time=4.94ms
Frame 357: FPS=206.45, Avg FPS=217.34, Time=4.84ms
Frame 358: FPS=203.46, Avg FPS=217.29, Time=4.91ms
Frame 359: FPS=203.92, Avg FPS=217.26, Time=4.90ms
Frame 360: FPS=206.85, Avg FPS=217.22, Time=4.83ms
Frame 361: FPS=204.00, Avg FPS=217.19, Time=4.90ms
Frame 362: FPS=199.93, Avg FPS=217.13, Time=5.00ms
Frame 363: FPS=206.42, Avg FPS=217.10, Time=4.84ms
Frame 364: FPS=206.96, Avg FPS=217.07, Time=4.83ms
Frame 365: FPS=206.02, Avg FPS=217.04, Time=4.85ms
Frame 366: FPS=205.16, Avg FPS=217.01, Time=4.87ms
Frame 367: FPS=207.45, Avg FPS=216.98, Time=4.82ms
Frame 368: FPS=205.38, Avg FPS=216.95, Time=4.87ms
Frame 369: FPS=205.66, Avg FPS=216.91, Time=4.86ms
Frame 370: FPS=208.63, Avg FPS=216.89, Time=4.79ms
Frame 371: FPS=203.65, Avg FPS=216.85, Time=4.91ms
Frame 372: FPS=206.83, Avg FPS=216.83, Time=4.83ms
Frame 373: FPS=191.48, Avg FPS=216.75, Time=5.22ms
Frame 374: FPS=204.67, Avg FPS=216.71, Time=4.89ms
Frame 375: FPS=205.66, Avg FPS=216.68, Time=4.86ms
Frame 376: FPS=206.36, Avg FPS=216.65, Time=4.85ms
Frame 377: FPS=207.14, Avg FPS=216.63, Time=4.83ms
Frame 378: FPS=209.54, Avg FPS=216.61, Time=4.77ms
Frame 379: FPS=205.28, Avg FPS=216.58, Time=4.87ms
Frame 380: FPS=204.14, Avg FPS=216.54, Time=4.90ms
Frame 381: FPS=205.79, Avg FPS=216.51, Time=4.86ms
Frame 382: FPS=205.75, Avg FPS=216.48, Time=4.86ms
Frame 383: FPS=198.49, Avg FPS=216.43, Time=5.04ms
Frame 384: FPS=202.17, Avg FPS=216.39, Time=4.95ms
Frame 385: FPS=203.10, Avg FPS=216.36, Time=4.92ms
Frame 386: FPS=203.64, Avg FPS=216.32, Time=4.91ms
Frame 387: FPS=204.56, Avg FPS=216.29, Time=4.89ms
Frame 388: FPS=205.00, Avg FPS=216.26, Time=4.88ms
Frame 389: FPS=200.43, Avg FPS=216.21, Time=4.99ms
Frame 390: FPS=205.51, Avg FPS=216.18, Time=4.87ms
Frame 391: FPS=206.32, Avg FPS=216.16, Time=4.85ms
Frame 392: FPS=205.39, Avg FPS=216.13, Time=4.87ms
Frame 393: FPS=206.87, Avg FPS=216.10, Time=4.83ms
Frame 394: FPS=210.36, Avg FPS=216.09, Time=4.75ms
Frame 395: FPS=207.37, Avg FPS=216.07, Time=4.82ms
Frame 396: FPS=207.88, Avg FPS=216.05, Time=4.81ms
Frame 397: FPS=201.83, Avg FPS=216.01, Time=4.95ms
Frame 398: FPS=209.48, Avg FPS=215.99, Time=4.77ms
Frame 399: FPS=205.86, Avg FPS=215.96, Time=4.86ms
Frame 400: FPS=206.65, Avg FPS=215.94, Time=4.84ms
Frame 401: FPS=206.28, Avg FPS=215.91, Time=4.85ms
Frame 402: FPS=204.75, Avg FPS=215.88, Time=4.88ms
Frame 403: FPS=205.57, Avg FPS=215.86, Time=4.86ms
Frame 404: FPS=205.58, Avg FPS=215.83, Time=4.86ms
Frame 405: FPS=203.34, Avg FPS=215.80, Time=4.92ms
Frame 406: FPS=204.00, Avg FPS=215.77, Time=4.90ms
