Tracker: sutrack_S4F, Config: sutrack_S4F_t224
Results Directory: /home/nick/code/code.sutrack/SUTrack/results/sutrack_S4F_sutrack_S4F_t224
============================================================
Frame 1: FPS=14.17, Avg FPS=14.17, Time=70.56ms
Frame 57: FPS=188.14, Avg FPS=160.18, Time=5.32ms
Frame 58: FPS=177.29, Avg FPS=160.45, Time=5.64ms
Frame 59: FPS=210.94, Avg FPS=161.10, Time=4.74ms
Frame 60: FPS=206.03, Avg FPS=161.69, Time=4.85ms
Frame 61: FPS=198.11, Avg FPS=162.18, Time=5.05ms
Frame 62: FPS=199.42, Avg FPS=162.67, Time=5.01ms
Frame 63: FPS=216.20, Avg FPS=163.31, Time=4.63ms
Frame 64: FPS=210.07, Avg FPS=163.88, Time=4.76ms
Frame 65: FPS=199.12, Avg FPS=164.33, Time=5.02ms
Frame 66: FPS=198.77, Avg FPS=164.76, Time=5.03ms
Frame 67: FPS=212.81, Avg FPS=165.32, Time=4.70ms
Frame 68: FPS=216.29, Avg FPS=165.89, Time=4.62ms
Frame 69: FPS=210.16, Avg FPS=166.40, Time=4.76ms
Frame 70: FPS=203.22, Avg FPS=166.83, Time=4.92ms
Frame 71: FPS=182.35, Avg FPS=167.03, Time=5.48ms
Frame 72: FPS=210.74, Avg FPS=167.51, Time=4.75ms
Frame 73: FPS=179.75, Avg FPS=167.67, Time=5.56ms
Frame 74: FPS=185.59, Avg FPS=167.89, Time=5.39ms
Frame 75: FPS=205.84, Avg FPS=168.30, Time=4.86ms
Frame 76: FPS=171.31, Avg FPS=168.34, Time=5.84ms
Frame 77: FPS=183.62, Avg FPS=168.52, Time=5.45ms
Frame 78: FPS=197.15, Avg FPS=168.84, Time=5.07ms
Frame 79: FPS=201.84, Avg FPS=169.19, Time=4.95ms
Frame 80: FPS=203.57, Avg FPS=169.55, Time=4.91ms
Frame 81: FPS=207.16, Avg FPS=169.93, Time=4.83ms
Frame 82: FPS=204.24, Avg FPS=170.28, Time=4.90ms
Frame 83: FPS=200.39, Avg FPS=170.59, Time=4.99ms
Frame 84: FPS=180.45, Avg FPS=170.70, Time=5.54ms
Frame 85: FPS=205.35, Avg FPS=171.04, Time=4.87ms
Frame 86: FPS=212.84, Avg FPS=171.43, Time=4.70ms
Frame 87: FPS=195.79, Avg FPS=171.67, Time=5.11ms
Frame 88: FPS=203.66, Avg FPS=171.98, Time=4.91ms
Frame 89: FPS=178.09, Avg FPS=172.05, Time=5.61ms
Frame 90: FPS=207.13, Avg FPS=172.37, Time=4.83ms
Frame 91: FPS=196.97, Avg FPS=172.61, Time=5.08ms
Frame 92: FPS=209.74, Avg FPS=172.94, Time=4.77ms
Frame 93: FPS=210.84, Avg FPS=173.28, Time=4.74ms
Frame 94: FPS=212.00, Avg FPS=173.61, Time=4.72ms
Frame 95: FPS=208.29, Avg FPS=173.92, Time=4.80ms
Frame 96: FPS=198.96, Avg FPS=174.15, Time=5.03ms
Frame 97: FPS=205.16, Avg FPS=174.42, Time=4.87ms
Frame 98: FPS=213.46, Avg FPS=174.74, Time=4.68ms
Frame 99: FPS=217.12, Avg FPS=175.09, Time=4.61ms
Frame 100: FPS=230.08, Avg FPS=175.51, Time=4.35ms
Frame 101: FPS=231.64, Avg FPS=175.93, Time=4.32ms
Frame 102: FPS=232.32, Avg FPS=176.35, Time=4.30ms
Frame 103: FPS=236.19, Avg FPS=176.79, Time=4.23ms
Frame 104: FPS=201.59, Avg FPS=176.99, Time=4.96ms
Frame 105: FPS=129.71, Avg FPS=176.38, Time=7.71ms
Frame 106: FPS=184.58, Avg FPS=176.46, Time=5.42ms
Frame 107: FPS=178.62, Avg FPS=176.48, Time=5.60ms
Frame 108: FPS=190.67, Avg FPS=176.60, Time=5.24ms
Frame 109: FPS=190.59, Avg FPS=176.72, Time=5.25ms
Frame 110: FPS=180.21, Avg FPS=176.75, Time=5.55ms
Frame 111: FPS=168.87, Avg FPS=176.67, Time=5.92ms
Frame 112: FPS=195.14, Avg FPS=176.82, Time=5.12ms
Frame 113: FPS=202.62, Avg FPS=177.02, Time=4.94ms
Frame 114: FPS=211.26, Avg FPS=177.27, Time=4.73ms
Frame 115: FPS=207.78, Avg FPS=177.50, Time=4.81ms
Frame 116: FPS=178.95, Avg FPS=177.51, Time=5.59ms
Frame 117: FPS=132.48, Avg FPS=177.00, Time=7.55ms
Frame 118: FPS=175.01, Avg FPS=176.98, Time=5.71ms
Frame 119: FPS=184.54, Avg FPS=177.04, Time=5.42ms
Frame 120: FPS=189.11, Avg FPS=177.14, Time=5.29ms
Frame 121: FPS=192.13, Avg FPS=177.25, Time=5.20ms
Frame 122: FPS=182.08, Avg FPS=177.29, Time=5.49ms
Frame 123: FPS=186.75, Avg FPS=177.36, Time=5.35ms
Frame 124: FPS=186.41, Avg FPS=177.43, Time=5.36ms
Frame 125: FPS=183.65, Avg FPS=177.48, Time=5.45ms
Frame 126: FPS=185.56, Avg FPS=177.54, Time=5.39ms
Frame 127: FPS=192.82, Avg FPS=177.65, Time=5.19ms
Frame 128: FPS=191.99, Avg FPS=177.76, Time=5.21ms
Frame 129: FPS=185.87, Avg FPS=177.82, Time=5.38ms
Frame 130: FPS=181.17, Avg FPS=177.84, Time=5.52ms
Frame 131: FPS=179.37, Avg FPS=177.85, Time=5.57ms
Frame 132: FPS=183.10, Avg FPS=177.89, Time=5.46ms
Frame 133: FPS=181.49, Avg FPS=177.92, Time=5.51ms
Frame 134: FPS=173.67, Avg FPS=177.89, Time=5.76ms
Frame 135: FPS=171.59, Avg FPS=177.84, Time=5.83ms
Frame 136: FPS=194.88, Avg FPS=177.95, Time=5.13ms
Frame 137: FPS=187.72, Avg FPS=178.02, Time=5.33ms
Frame 138: FPS=191.75, Avg FPS=178.11, Time=5.22ms
Frame 139: FPS=183.75, Avg FPS=178.15, Time=5.44ms
Frame 140: FPS=185.61, Avg FPS=178.20, Time=5.39ms
Frame 141: FPS=181.22, Avg FPS=178.22, Time=5.52ms
Frame 142: FPS=198.96, Avg FPS=178.36, Time=5.03ms
Frame 143: FPS=199.94, Avg FPS=178.49, Time=5.00ms
Frame 144: FPS=201.47, Avg FPS=178.63, Time=4.96ms
Frame 145: FPS=176.14, Avg FPS=178.61, Time=5.68ms
Frame 146: FPS=185.46, Avg FPS=178.66, Time=5.39ms
Frame 147: FPS=178.44, Avg FPS=178.66, Time=5.60ms
Frame 148: FPS=185.46, Avg FPS=178.70, Time=5.39ms
Frame 149: FPS=195.07, Avg FPS=178.80, Time=5.13ms
Frame 150: FPS=189.74, Avg FPS=178.87, Time=5.27ms
Frame 151: FPS=181.86, Avg FPS=178.89, Time=5.50ms
Frame 152: FPS=192.25, Avg FPS=178.97, Time=5.20ms
Frame 153: FPS=190.07, Avg FPS=179.04, Time=5.26ms
Frame 154: FPS=192.97, Avg FPS=179.13, Time=5.18ms
Frame 155: FPS=199.37, Avg FPS=179.24, Time=5.02ms
Frame 156: FPS=202.59, Avg FPS=179.37, Time=4.94ms
Frame 157: FPS=201.02, Avg FPS=179.50, Time=4.97ms
Frame 158: FPS=193.20, Avg FPS=179.58, Time=5.18ms
Frame 159: FPS=187.36, Avg FPS=179.63, Time=5.34ms
Frame 160: FPS=171.41, Avg FPS=179.57, Time=5.83ms
Frame 161: FPS=185.75, Avg FPS=179.61, Time=5.38ms
Frame 162: FPS=195.09, Avg FPS=179.70, Time=5.13ms
Frame 163: FPS=193.61, Avg FPS=179.78, Time=5.17ms
Frame 164: FPS=192.96, Avg FPS=179.85, Time=5.18ms
Frame 165: FPS=189.87, Avg FPS=179.91, Time=5.27ms
Frame 166: FPS=173.91, Avg FPS=179.87, Time=5.75ms
Frame 167: FPS=196.89, Avg FPS=179.96, Time=5.08ms
Frame 168: FPS=193.09, Avg FPS=180.04, Time=5.18ms
Frame 169: FPS=186.76, Avg FPS=180.08, Time=5.35ms
Frame 170: FPS=191.10, Avg FPS=180.14, Time=5.23ms
Frame 171: FPS=186.58, Avg FPS=180.17, Time=5.36ms
Frame 172: FPS=176.08, Avg FPS=180.15, Time=5.68ms
Frame 173: FPS=190.27, Avg FPS=180.20, Time=5.26ms
Frame 174: FPS=192.38, Avg FPS=180.27, Time=5.20ms
Frame 175: FPS=187.32, Avg FPS=180.31, Time=5.34ms
Frame 176: FPS=191.65, Avg FPS=180.37, Time=5.22ms
Frame 177: FPS=187.16, Avg FPS=180.41, Time=5.34ms
Frame 178: FPS=185.60, Avg FPS=180.43, Time=5.39ms
Frame 179: FPS=186.80, Avg FPS=180.47, Time=5.35ms
Frame 180: FPS=191.56, Avg FPS=180.53, Time=5.22ms
Frame 181: FPS=198.55, Avg FPS=180.62, Time=5.04ms
Frame 182: FPS=204.98, Avg FPS=180.74, Time=4.88ms
Frame 183: FPS=180.81, Avg FPS=180.74, Time=5.53ms
Frame 184: FPS=184.39, Avg FPS=180.76, Time=5.42ms
Frame 185: FPS=189.94, Avg FPS=180.80, Time=5.26ms
Frame 186: FPS=190.64, Avg FPS=180.85, Time=5.25ms
Frame 187: FPS=191.17, Avg FPS=180.91, Time=5.23ms
Frame 188: FPS=197.70, Avg FPS=180.99, Time=5.06ms
Frame 189: FPS=199.47, Avg FPS=181.08, Time=5.01ms
Frame 190: FPS=202.26, Avg FPS=181.18, Time=4.94ms
Frame 191: FPS=200.45, Avg FPS=181.27, Time=4.99ms
Frame 192: FPS=204.96, Avg FPS=181.38, Time=4.88ms
Frame 193: FPS=175.97, Avg FPS=181.35, Time=5.68ms
Frame 194: FPS=178.31, Avg FPS=181.33, Time=5.61ms
Frame 195: FPS=190.16, Avg FPS=181.37, Time=5.26ms
Frame 196: FPS=172.10, Avg FPS=181.32, Time=5.81ms
Frame 197: FPS=190.76, Avg FPS=181.37, Time=5.24ms
Frame 198: FPS=179.31, Avg FPS=181.36, Time=5.58ms
Frame 199: FPS=201.28, Avg FPS=181.45, Time=4.97ms
Frame 200: FPS=184.89, Avg FPS=181.47, Time=5.41ms
Frame 201: FPS=194.01, Avg FPS=181.53, Time=5.15ms
Frame 202: FPS=187.87, Avg FPS=181.56, Time=5.32ms
Frame 203: FPS=195.51, Avg FPS=181.62, Time=5.11ms
Frame 204: FPS=191.92, Avg FPS=181.67, Time=5.21ms
Frame 205: FPS=195.89, Avg FPS=181.73, Time=5.10ms
Frame 206: FPS=198.65, Avg FPS=181.81, Time=5.03ms
Frame 207: FPS=190.07, Avg FPS=181.84, Time=5.26ms
Frame 208: FPS=193.88, Avg FPS=181.90, Time=5.16ms
Frame 209: FPS=209.34, Avg FPS=182.01, Time=4.78ms
Frame 210: FPS=197.43, Avg FPS=182.08, Time=5.07ms
Frame 211: FPS=192.37, Avg FPS=182.13, Time=5.20ms
Frame 212: FPS=195.31, Avg FPS=182.19, Time=5.12ms
Frame 213: FPS=191.73, Avg FPS=182.23, Time=5.22ms
Frame 214: FPS=193.61, Avg FPS=182.28, Time=5.17ms
Frame 215: FPS=193.27, Avg FPS=182.33, Time=5.17ms
Frame 216: FPS=196.06, Avg FPS=182.39, Time=5.10ms
Frame 217: FPS=195.95, Avg FPS=182.44, Time=5.10ms
Frame 218: FPS=152.81, Avg FPS=182.28, Time=6.54ms
Frame 219: FPS=187.98, Avg FPS=182.31, Time=5.32ms
Frame 220: FPS=196.74, Avg FPS=182.37, Time=5.08ms
Frame 221: FPS=177.24, Avg FPS=182.34, Time=5.64ms
Frame 222: FPS=174.65, Avg FPS=182.31, Time=5.73ms
Frame 223: FPS=190.75, Avg FPS=182.34, Time=5.24ms
Frame 224: FPS=191.63, Avg FPS=182.38, Time=5.22ms
Frame 225: FPS=179.96, Avg FPS=182.37, Time=5.56ms
Frame 226: FPS=179.98, Avg FPS=182.36, Time=5.56ms
Frame 227: FPS=196.58, Avg FPS=182.42, Time=5.09ms
Frame 228: FPS=192.36, Avg FPS=182.46, Time=5.20ms
Frame 229: FPS=191.29, Avg FPS=182.50, Time=5.23ms
Frame 230: FPS=185.47, Avg FPS=182.51, Time=5.39ms
Frame 231: FPS=185.67, Avg FPS=182.52, Time=5.39ms
Frame 232: FPS=195.25, Avg FPS=182.57, Time=5.12ms
Frame 233: FPS=202.52, Avg FPS=182.65, Time=4.94ms
Frame 234: FPS=188.52, Avg FPS=182.68, Time=5.30ms
Frame 235: FPS=187.90, Avg FPS=182.70, Time=5.32ms
Frame 236: FPS=180.01, Avg FPS=182.69, Time=5.56ms
Frame 237: FPS=205.69, Avg FPS=182.77, Time=4.86ms
Frame 238: FPS=196.12, Avg FPS=182.83, Time=5.10ms
Frame 239: FPS=190.83, Avg FPS=182.86, Time=5.24ms
Frame 240: FPS=163.40, Avg FPS=182.77, Time=6.12ms
Frame 241: FPS=182.49, Avg FPS=182.77, Time=5.48ms
Frame 242: FPS=188.30, Avg FPS=182.79, Time=5.31ms
Frame 243: FPS=187.40, Avg FPS=182.81, Time=5.34ms
Frame 244: FPS=198.35, Avg FPS=182.86, Time=5.04ms
Frame 245: FPS=186.30, Avg FPS=182.88, Time=5.37ms
Frame 246: FPS=174.92, Avg FPS=182.84, Time=5.72ms
Frame 247: FPS=188.74, Avg FPS=182.87, Time=5.30ms
Frame 248: FPS=178.51, Avg FPS=182.85, Time=5.60ms
Frame 249: FPS=194.60, Avg FPS=182.89, Time=5.14ms
Frame 250: FPS=190.60, Avg FPS=182.92, Time=5.25ms
Frame 251: FPS=171.16, Avg FPS=182.87, Time=5.84ms
Frame 252: FPS=185.27, Avg FPS=182.88, Time=5.40ms
Frame 253: FPS=185.96, Avg FPS=182.90, Time=5.38ms
Frame 254: FPS=187.18, Avg FPS=182.91, Time=5.34ms
Frame 255: FPS=173.47, Avg FPS=182.87, Time=5.76ms
Frame 256: FPS=178.04, Avg FPS=182.85, Time=5.62ms
Frame 257: FPS=177.95, Avg FPS=182.83, Time=5.62ms
Frame 258: FPS=211.26, Avg FPS=182.93, Time=4.73ms
Frame 259: FPS=204.27, Avg FPS=183.00, Time=4.90ms
Frame 260: FPS=206.35, Avg FPS=183.08, Time=4.85ms
Frame 261: FPS=201.04, Avg FPS=183.15, Time=4.97ms
Frame 262: FPS=186.50, Avg FPS=183.16, Time=5.36ms
Frame 263: FPS=173.66, Avg FPS=183.12, Time=5.76ms
Frame 264: FPS=179.95, Avg FPS=183.11, Time=5.56ms
Frame 265: FPS=196.17, Avg FPS=183.15, Time=5.10ms
Frame 266: FPS=193.91, Avg FPS=183.19, Time=5.16ms
Frame 267: FPS=182.43, Avg FPS=183.19, Time=5.48ms
Frame 268: FPS=180.70, Avg FPS=183.18, Time=5.53ms
Frame 269: FPS=175.60, Avg FPS=183.15, Time=5.69ms
Frame 270: FPS=189.57, Avg FPS=183.17, Time=5.28ms
Frame 271: FPS=196.37, Avg FPS=183.22, Time=5.09ms
Frame 272: FPS=183.35, Avg FPS=183.22, Time=5.45ms
Frame 273: FPS=174.28, Avg FPS=183.18, Time=5.74ms
Frame 274: FPS=196.48, Avg FPS=183.23, Time=5.09ms
Frame 275: FPS=173.55, Avg FPS=183.19, Time=5.76ms
Frame 276: FPS=202.05, Avg FPS=183.25, Time=4.95ms
Frame 277: FPS=210.11, Avg FPS=183.34, Time=4.76ms
Frame 278: FPS=206.47, Avg FPS=183.41, Time=4.84ms
Frame 279: FPS=182.04, Avg FPS=183.41, Time=5.49ms
Frame 280: FPS=178.56, Avg FPS=183.39, Time=5.60ms
Frame 281: FPS=180.07, Avg FPS=183.38, Time=5.55ms
Frame 282: FPS=186.53, Avg FPS=183.39, Time=5.36ms
Frame 283: FPS=194.81, Avg FPS=183.43, Time=5.13ms
Frame 284: FPS=191.68, Avg FPS=183.46, Time=5.22ms
Frame 285: FPS=201.61, Avg FPS=183.51, Time=4.96ms
Frame 286: FPS=208.13, Avg FPS=183.59, Time=4.80ms
Frame 287: FPS=192.86, Avg FPS=183.62, Time=5.19ms
Frame 288: FPS=192.81, Avg FPS=183.65, Time=5.19ms
Frame 289: FPS=191.84, Avg FPS=183.68, Time=5.21ms
Frame 290: FPS=196.01, Avg FPS=183.72, Time=5.10ms
Frame 291: FPS=190.35, Avg FPS=183.74, Time=5.25ms
Frame 292: FPS=192.59, Avg FPS=183.77, Time=5.19ms
Frame 293: FPS=186.31, Avg FPS=183.78, Time=5.37ms
Frame 294: FPS=194.65, Avg FPS=183.81, Time=5.14ms
Frame 295: FPS=175.33, Avg FPS=183.78, Time=5.70ms
Frame 296: FPS=182.95, Avg FPS=183.78, Time=5.47ms
Frame 297: FPS=186.73, Avg FPS=183.79, Time=5.36ms
Frame 298: FPS=166.62, Avg FPS=183.72, Time=6.00ms
Frame 299: FPS=174.49, Avg FPS=183.69, Time=5.73ms
Frame 300: FPS=181.98, Avg FPS=183.69, Time=5.50ms
Frame 301: FPS=189.76, Avg FPS=183.71, Time=5.27ms
Frame 302: FPS=186.47, Avg FPS=183.72, Time=5.36ms
Frame 303: FPS=183.61, Avg FPS=183.71, Time=5.45ms
Frame 304: FPS=188.99, Avg FPS=183.73, Time=5.29ms
Frame 305: FPS=176.62, Avg FPS=183.71, Time=5.66ms
Frame 306: FPS=181.12, Avg FPS=183.70, Time=5.52ms
Frame 307: FPS=195.59, Avg FPS=183.74, Time=5.11ms
Frame 308: FPS=189.56, Avg FPS=183.75, Time=5.28ms
Frame 309: FPS=196.19, Avg FPS=183.79, Time=5.10ms
Frame 310: FPS=202.44, Avg FPS=183.85, Time=4.94ms
Frame 311: FPS=184.91, Avg FPS=183.85, Time=5.41ms
Frame 312: FPS=192.51, Avg FPS=183.88, Time=5.19ms
Frame 313: FPS=194.78, Avg FPS=183.91, Time=5.13ms
Frame 314: FPS=201.86, Avg FPS=183.96, Time=4.95ms
Frame 315: FPS=187.47, Avg FPS=183.97, Time=5.33ms
Frame 316: FPS=201.23, Avg FPS=184.02, Time=4.97ms
Frame 317: FPS=184.32, Avg FPS=184.02, Time=5.43ms
Frame 318: FPS=180.92, Avg FPS=184.01, Time=5.53ms
Frame 319: FPS=184.11, Avg FPS=184.01, Time=5.43ms
Frame 320: FPS=187.47, Avg FPS=184.02, Time=5.33ms
Frame 321: FPS=182.71, Avg FPS=184.02, Time=5.47ms
Frame 322: FPS=188.17, Avg FPS=184.03, Time=5.31ms
Frame 323: FPS=193.21, Avg FPS=184.06, Time=5.18ms
Frame 324: FPS=181.64, Avg FPS=184.05, Time=5.51ms
Frame 325: FPS=187.08, Avg FPS=184.06, Time=5.35ms
Frame 326: FPS=191.81, Avg FPS=184.08, Time=5.21ms
Frame 327: FPS=198.45, Avg FPS=184.12, Time=5.04ms
Frame 328: FPS=187.38, Avg FPS=184.13, Time=5.34ms
Frame 329: FPS=173.91, Avg FPS=184.10, Time=5.75ms
Frame 330: FPS=189.41, Avg FPS=184.12, Time=5.28ms
Frame 331: FPS=176.71, Avg FPS=184.09, Time=5.66ms
Frame 332: FPS=197.46, Avg FPS=184.13, Time=5.06ms
Frame 333: FPS=164.75, Avg FPS=184.07, Time=6.07ms
Frame 334: FPS=185.69, Avg FPS=184.07, Time=5.39ms
Frame 335: FPS=171.55, Avg FPS=184.03, Time=5.83ms
Frame 336: FPS=191.74, Avg FPS=184.05, Time=5.22ms
Frame 337: FPS=197.22, Avg FPS=184.09, Time=5.07ms
Frame 338: FPS=194.43, Avg FPS=184.12, Time=5.14ms
Frame 339: FPS=203.21, Avg FPS=184.17, Time=4.92ms
Frame 340: FPS=190.63, Avg FPS=184.19, Time=5.25ms
Frame 341: FPS=193.26, Avg FPS=184.21, Time=5.17ms
Frame 342: FPS=185.24, Avg FPS=184.22, Time=5.40ms
Frame 343: FPS=180.30, Avg FPS=184.20, Time=5.55ms
Frame 344: FPS=133.16, Avg FPS=184.00, Time=7.51ms
Frame 345: FPS=172.37, Avg FPS=183.96, Time=5.80ms
Frame 346: FPS=184.63, Avg FPS=183.97, Time=5.42ms
Frame 347: FPS=200.88, Avg FPS=184.01, Time=4.98ms
Frame 348: FPS=181.26, Avg FPS=184.00, Time=5.52ms
Frame 349: FPS=197.65, Avg FPS=184.04, Time=5.06ms
Frame 350: FPS=163.19, Avg FPS=183.97, Time=6.13ms
Frame 351: FPS=195.57, Avg FPS=184.00, Time=5.11ms
Frame 352: FPS=192.22, Avg FPS=184.02, Time=5.20ms
Frame 353: FPS=194.02, Avg FPS=184.05, Time=5.15ms
Frame 354: FPS=184.43, Avg FPS=184.05, Time=5.42ms
Frame 355: FPS=170.52, Avg FPS=184.01, Time=5.86ms
Frame 356: FPS=191.75, Avg FPS=184.03, Time=5.22ms
Frame 357: FPS=163.32, Avg FPS=183.97, Time=6.12ms
Frame 358: FPS=181.62, Avg FPS=183.96, Time=5.51ms
Frame 359: FPS=189.73, Avg FPS=183.98, Time=5.27ms
Frame 360: FPS=172.21, Avg FPS=183.94, Time=5.81ms
Frame 361: FPS=177.12, Avg FPS=183.92, Time=5.65ms
Frame 362: FPS=181.44, Avg FPS=183.91, Time=5.51ms
Frame 363: FPS=181.15, Avg FPS=183.91, Time=5.52ms
Frame 364: FPS=194.26, Avg FPS=183.93, Time=5.15ms
Frame 365: FPS=187.21, Avg FPS=183.94, Time=5.34ms
Frame 366: FPS=179.16, Avg FPS=183.93, Time=5.58ms
Frame 367: FPS=188.46, Avg FPS=183.94, Time=5.31ms
Frame 368: FPS=186.49, Avg FPS=183.95, Time=5.36ms
Frame 369: FPS=191.94, Avg FPS=183.97, Time=5.21ms
Frame 370: FPS=187.73, Avg FPS=183.98, Time=5.33ms
Frame 371: FPS=186.06, Avg FPS=183.98, Time=5.37ms
Frame 372: FPS=183.93, Avg FPS=183.98, Time=5.44ms
Frame 373: FPS=183.94, Avg FPS=183.98, Time=5.44ms
Frame 374: FPS=187.09, Avg FPS=183.99, Time=5.35ms
Frame 375: FPS=193.66, Avg FPS=184.02, Time=5.16ms
Frame 376: FPS=181.16, Avg FPS=184.01, Time=5.52ms
Frame 377: FPS=180.60, Avg FPS=184.00, Time=5.54ms
Frame 378: FPS=165.13, Avg FPS=183.94, Time=6.06ms
Frame 379: FPS=183.17, Avg FPS=183.94, Time=5.46ms
Frame 380: FPS=190.65, Avg FPS=183.96, Time=5.25ms
Frame 381: FPS=182.73, Avg FPS=183.96, Time=5.47ms
Frame 382: FPS=182.90, Avg FPS=183.95, Time=5.47ms
Frame 383: FPS=182.84, Avg FPS=183.95, Time=5.47ms
Frame 384: FPS=171.65, Avg FPS=183.92, Time=5.83ms
Frame 385: FPS=176.85, Avg FPS=183.90, Time=5.65ms
Frame 386: FPS=188.71, Avg FPS=183.91, Time=5.30ms
Frame 387: FPS=187.16, Avg FPS=183.92, Time=5.34ms
Frame 388: FPS=185.68, Avg FPS=183.92, Time=5.39ms
Frame 389: FPS=176.37, Avg FPS=183.90, Time=5.67ms
Frame 390: FPS=174.57, Avg FPS=183.88, Time=5.73ms
Frame 391: FPS=183.70, Avg FPS=183.88, Time=5.44ms
Frame 392: FPS=189.72, Avg FPS=183.89, Time=5.27ms
Frame 393: FPS=185.21, Avg FPS=183.89, Time=5.40ms
Frame 394: FPS=177.24, Avg FPS=183.88, Time=5.64ms
Frame 395: FPS=197.70, Avg FPS=183.91, Time=5.06ms
Frame 396: FPS=181.83, Avg FPS=183.90, Time=5.50ms
Frame 397: FPS=180.68, Avg FPS=183.89, Time=5.53ms
Frame 398: FPS=194.88, Avg FPS=183.92, Time=5.13ms
Frame 399: FPS=186.79, Avg FPS=183.93, Time=5.35ms
Frame 400: FPS=185.32, Avg FPS=183.93, Time=5.40ms
Frame 401: FPS=181.74, Avg FPS=183.93, Time=5.50ms
Frame 402: FPS=182.46, Avg FPS=183.92, Time=5.48ms
Frame 403: FPS=179.07, Avg FPS=183.91, Time=5.58ms
Frame 404: FPS=188.68, Avg FPS=183.92, Time=5.30ms
Frame 405: FPS=180.17, Avg FPS=183.91, Time=5.55ms
