Tracker: sutrack_RMT, Config: sutrack_rmt_t224
Results Directory: /home/nick/code/code.sutrack/SUTrack/results/sutrack_RMT_sutrack_rmt_t224
============================================================
Frame 1: FPS=42.04, Avg FPS=42.04, Time=23.79ms
Frame 122: FPS=229.37, Avg FPS=219.61, Time=4.36ms
Frame 123: FPS=227.85, Avg FPS=219.68, Time=4.39ms
Frame 124: FPS=228.71, Avg FPS=219.75, Time=4.37ms
Frame 125: FPS=230.01, Avg FPS=219.82, Time=4.35ms
Frame 126: FPS=228.86, Avg FPS=219.89, Time=4.37ms
Frame 127: FPS=228.73, Avg FPS=219.96, Time=4.37ms
Frame 128: FPS=229.66, Avg FPS=220.03, Time=4.35ms
Frame 129: FPS=225.85, Avg FPS=220.08, Time=4.43ms
Frame 130: FPS=228.19, Avg FPS=220.14, Time=4.38ms
Frame 131: FPS=230.00, Avg FPS=220.21, Time=4.35ms
Frame 132: FPS=229.74, Avg FPS=220.28, Time=4.35ms
Frame 133: FPS=232.62, Avg FPS=220.37, Time=4.30ms
Frame 134: FPS=230.74, Avg FPS=220.44, Time=4.33ms
Frame 135: FPS=228.01, Avg FPS=220.49, Time=4.39ms
Frame 136: FPS=231.24, Avg FPS=220.57, Time=4.32ms
Frame 137: FPS=230.98, Avg FPS=220.64, Time=4.33ms
Frame 138: FPS=221.21, Avg FPS=220.65, Time=4.52ms
Frame 139: FPS=224.50, Avg FPS=220.67, Time=4.45ms
Frame 140: FPS=223.29, Avg FPS=220.69, Time=4.48ms
Frame 141: FPS=227.75, Avg FPS=220.74, Time=4.39ms
Frame 142: FPS=227.35, Avg FPS=220.79, Time=4.40ms
Frame 143: FPS=228.05, Avg FPS=220.83, Time=4.38ms
Frame 144: FPS=228.11, Avg FPS=220.88, Time=4.38ms
Frame 145: FPS=228.34, Avg FPS=220.93, Time=4.38ms
Frame 146: FPS=227.10, Avg FPS=220.97, Time=4.40ms
Frame 147: FPS=226.40, Avg FPS=221.01, Time=4.42ms
Frame 148: FPS=228.29, Avg FPS=221.06, Time=4.38ms
Frame 149: FPS=232.01, Avg FPS=221.13, Time=4.31ms
Frame 150: FPS=228.91, Avg FPS=221.18, Time=4.37ms
Frame 151: FPS=227.28, Avg FPS=221.22, Time=4.40ms
Frame 152: FPS=229.74, Avg FPS=221.27, Time=4.35ms
Frame 153: FPS=227.99, Avg FPS=221.31, Time=4.39ms
Frame 154: FPS=228.04, Avg FPS=221.36, Time=4.39ms
Frame 155: FPS=228.21, Avg FPS=221.40, Time=4.38ms
Frame 156: FPS=230.63, Avg FPS=221.46, Time=4.34ms
Frame 157: FPS=229.44, Avg FPS=221.51, Time=4.36ms
Frame 158: FPS=229.41, Avg FPS=221.55, Time=4.36ms
Frame 159: FPS=229.17, Avg FPS=221.60, Time=4.36ms
Frame 160: FPS=227.05, Avg FPS=221.63, Time=4.40ms
Frame 161: FPS=228.34, Avg FPS=221.67, Time=4.38ms
Frame 162: FPS=229.07, Avg FPS=221.72, Time=4.37ms
Frame 163: FPS=229.57, Avg FPS=221.76, Time=4.36ms
Frame 164: FPS=229.32, Avg FPS=221.81, Time=4.36ms
Frame 165: FPS=227.56, Avg FPS=221.84, Time=4.39ms
Frame 166: FPS=228.97, Avg FPS=221.88, Time=4.37ms
Frame 167: FPS=230.74, Avg FPS=221.94, Time=4.33ms
Frame 168: FPS=227.27, Avg FPS=221.97, Time=4.40ms
Frame 169: FPS=228.31, Avg FPS=222.00, Time=4.38ms
Frame 170: FPS=228.15, Avg FPS=222.04, Time=4.38ms
Frame 171: FPS=228.98, Avg FPS=222.08, Time=4.37ms
Frame 172: FPS=227.95, Avg FPS=222.11, Time=4.39ms
Frame 173: FPS=229.10, Avg FPS=222.15, Time=4.36ms
Frame 174: FPS=229.27, Avg FPS=222.19, Time=4.36ms
Frame 175: FPS=228.34, Avg FPS=222.22, Time=4.38ms
Frame 176: FPS=227.69, Avg FPS=222.25, Time=4.39ms
Frame 177: FPS=229.06, Avg FPS=222.29, Time=4.37ms
Frame 178: FPS=229.72, Avg FPS=222.33, Time=4.35ms
Frame 179: FPS=227.84, Avg FPS=222.36, Time=4.39ms
Frame 180: FPS=228.70, Avg FPS=222.40, Time=4.37ms
Frame 181: FPS=227.20, Avg FPS=222.42, Time=4.40ms
Frame 182: FPS=228.65, Avg FPS=222.46, Time=4.37ms
Frame 183: FPS=226.51, Avg FPS=222.48, Time=4.41ms
Frame 184: FPS=226.90, Avg FPS=222.50, Time=4.41ms
Frame 185: FPS=226.92, Avg FPS=222.52, Time=4.41ms
Frame 186: FPS=227.86, Avg FPS=222.55, Time=4.39ms
Frame 187: FPS=222.64, Avg FPS=222.55, Time=4.49ms
Frame 188: FPS=226.49, Avg FPS=222.57, Time=4.42ms
Frame 189: FPS=226.47, Avg FPS=222.59, Time=4.42ms
Frame 190: FPS=227.47, Avg FPS=222.62, Time=4.40ms
Frame 191: FPS=228.26, Avg FPS=222.65, Time=4.38ms
Frame 192: FPS=229.33, Avg FPS=222.68, Time=4.36ms
Frame 193: FPS=225.11, Avg FPS=222.69, Time=4.44ms
Frame 194: FPS=226.45, Avg FPS=222.71, Time=4.42ms
Frame 195: FPS=227.25, Avg FPS=222.74, Time=4.40ms
Frame 196: FPS=225.56, Avg FPS=222.75, Time=4.43ms
Frame 197: FPS=224.99, Avg FPS=222.76, Time=4.44ms
Frame 198: FPS=228.29, Avg FPS=222.79, Time=4.38ms
Frame 199: FPS=228.68, Avg FPS=222.82, Time=4.37ms
Frame 200: FPS=228.00, Avg FPS=222.84, Time=4.39ms
Frame 201: FPS=228.41, Avg FPS=222.87, Time=4.38ms
Frame 202: FPS=228.65, Avg FPS=222.90, Time=4.37ms
Frame 203: FPS=230.96, Avg FPS=222.94, Time=4.33ms
Frame 204: FPS=228.25, Avg FPS=222.96, Time=4.38ms
Frame 205: FPS=229.38, Avg FPS=222.99, Time=4.36ms
Frame 206: FPS=228.36, Avg FPS=223.02, Time=4.38ms
Frame 207: FPS=228.55, Avg FPS=223.04, Time=4.38ms
Frame 208: FPS=223.09, Avg FPS=223.04, Time=4.48ms
Frame 209: FPS=225.57, Avg FPS=223.06, Time=4.43ms
Frame 210: FPS=225.43, Avg FPS=223.07, Time=4.44ms
Frame 211: FPS=226.71, Avg FPS=223.08, Time=4.41ms
Frame 212: FPS=226.72, Avg FPS=223.10, Time=4.41ms
Frame 213: FPS=227.84, Avg FPS=223.12, Time=4.39ms
Frame 214: FPS=227.20, Avg FPS=223.14, Time=4.40ms
Frame 215: FPS=226.95, Avg FPS=223.16, Time=4.41ms
Frame 216: FPS=228.52, Avg FPS=223.18, Time=4.38ms
Frame 217: FPS=226.18, Avg FPS=223.20, Time=4.42ms
Frame 218: FPS=227.36, Avg FPS=223.22, Time=4.40ms
Frame 219: FPS=227.47, Avg FPS=223.23, Time=4.40ms
Frame 220: FPS=229.30, Avg FPS=223.26, Time=4.36ms
Frame 221: FPS=228.63, Avg FPS=223.28, Time=4.37ms
Frame 222: FPS=227.74, Avg FPS=223.30, Time=4.39ms
Frame 223: FPS=227.16, Avg FPS=223.32, Time=4.40ms
Frame 224: FPS=225.83, Avg FPS=223.33, Time=4.43ms
Frame 225: FPS=229.82, Avg FPS=223.36, Time=4.35ms
Frame 226: FPS=227.82, Avg FPS=223.38, Time=4.39ms
Frame 227: FPS=227.64, Avg FPS=223.40, Time=4.39ms
Frame 228: FPS=223.92, Avg FPS=223.40, Time=4.47ms
Frame 229: FPS=225.90, Avg FPS=223.41, Time=4.43ms
Frame 230: FPS=228.00, Avg FPS=223.43, Time=4.39ms
Frame 231: FPS=224.69, Avg FPS=223.44, Time=4.45ms
Frame 232: FPS=227.20, Avg FPS=223.45, Time=4.40ms
Frame 233: FPS=224.90, Avg FPS=223.46, Time=4.45ms
Frame 234: FPS=228.35, Avg FPS=223.48, Time=4.38ms
Frame 235: FPS=224.51, Avg FPS=223.48, Time=4.45ms
Frame 236: FPS=229.50, Avg FPS=223.51, Time=4.36ms
Frame 237: FPS=214.93, Avg FPS=223.47, Time=4.65ms
Frame 238: FPS=225.31, Avg FPS=223.48, Time=4.44ms
Frame 239: FPS=228.37, Avg FPS=223.50, Time=4.38ms
Frame 240: FPS=221.11, Avg FPS=223.49, Time=4.52ms
Frame 241: FPS=227.86, Avg FPS=223.51, Time=4.39ms
Frame 242: FPS=232.26, Avg FPS=223.54, Time=4.31ms
Frame 243: FPS=227.75, Avg FPS=223.56, Time=4.39ms
Frame 244: FPS=226.62, Avg FPS=223.57, Time=4.41ms
Frame 245: FPS=227.30, Avg FPS=223.59, Time=4.40ms
Frame 246: FPS=225.62, Avg FPS=223.59, Time=4.43ms
Frame 247: FPS=227.67, Avg FPS=223.61, Time=4.39ms
Frame 248: FPS=227.75, Avg FPS=223.63, Time=4.39ms
Frame 249: FPS=228.36, Avg FPS=223.64, Time=4.38ms
Frame 250: FPS=229.51, Avg FPS=223.67, Time=4.36ms
Frame 251: FPS=229.90, Avg FPS=223.69, Time=4.35ms
Frame 252: FPS=224.32, Avg FPS=223.69, Time=4.46ms
Frame 253: FPS=228.36, Avg FPS=223.71, Time=4.38ms
Frame 254: FPS=225.83, Avg FPS=223.72, Time=4.43ms
Frame 255: FPS=226.11, Avg FPS=223.73, Time=4.42ms
Frame 256: FPS=227.65, Avg FPS=223.74, Time=4.39ms
Frame 257: FPS=227.70, Avg FPS=223.76, Time=4.39ms
Frame 258: FPS=229.16, Avg FPS=223.78, Time=4.36ms
Frame 259: FPS=229.60, Avg FPS=223.80, Time=4.36ms
Frame 260: FPS=227.91, Avg FPS=223.82, Time=4.39ms
Frame 261: FPS=226.22, Avg FPS=223.83, Time=4.42ms
Frame 262: FPS=227.30, Avg FPS=223.84, Time=4.40ms
Frame 263: FPS=229.02, Avg FPS=223.86, Time=4.37ms
Frame 264: FPS=225.42, Avg FPS=223.87, Time=4.44ms
Frame 265: FPS=227.63, Avg FPS=223.88, Time=4.39ms
Frame 266: FPS=225.11, Avg FPS=223.88, Time=4.44ms
Frame 267: FPS=228.97, Avg FPS=223.90, Time=4.37ms
Frame 268: FPS=228.41, Avg FPS=223.92, Time=4.38ms
Frame 269: FPS=228.52, Avg FPS=223.94, Time=4.38ms
Frame 270: FPS=226.29, Avg FPS=223.94, Time=4.42ms
Frame 271: FPS=214.75, Avg FPS=223.91, Time=4.66ms
Frame 272: FPS=219.12, Avg FPS=223.89, Time=4.56ms
Frame 273: FPS=228.27, Avg FPS=223.91, Time=4.38ms
Frame 274: FPS=232.95, Avg FPS=223.94, Time=4.29ms
Frame 275: FPS=230.67, Avg FPS=223.96, Time=4.34ms
Frame 276: FPS=229.18, Avg FPS=223.98, Time=4.36ms
Frame 277: FPS=230.08, Avg FPS=224.00, Time=4.35ms
Frame 278: FPS=231.00, Avg FPS=224.03, Time=4.33ms
Frame 279: FPS=203.93, Avg FPS=223.95, Time=4.90ms
Frame 280: FPS=224.43, Avg FPS=223.95, Time=4.46ms
Frame 281: FPS=229.11, Avg FPS=223.97, Time=4.36ms
Frame 282: FPS=229.41, Avg FPS=223.99, Time=4.36ms
Frame 283: FPS=226.73, Avg FPS=224.00, Time=4.41ms
Frame 284: FPS=231.68, Avg FPS=224.02, Time=4.32ms
Frame 285: FPS=228.34, Avg FPS=224.04, Time=4.38ms
Frame 286: FPS=224.31, Avg FPS=224.04, Time=4.46ms
Frame 287: FPS=223.79, Avg FPS=224.04, Time=4.47ms
Frame 288: FPS=190.55, Avg FPS=223.90, Time=5.25ms
Frame 289: FPS=221.30, Avg FPS=223.89, Time=4.52ms
Frame 290: FPS=218.90, Avg FPS=223.87, Time=4.57ms
Frame 291: FPS=219.06, Avg FPS=223.86, Time=4.57ms
Frame 292: FPS=220.57, Avg FPS=223.84, Time=4.53ms
Frame 293: FPS=221.42, Avg FPS=223.84, Time=4.52ms
Frame 294: FPS=214.28, Avg FPS=223.80, Time=4.67ms
Frame 295: FPS=219.83, Avg FPS=223.79, Time=4.55ms
Frame 296: FPS=219.28, Avg FPS=223.77, Time=4.56ms
Frame 297: FPS=221.35, Avg FPS=223.77, Time=4.52ms
Frame 298: FPS=223.79, Avg FPS=223.77, Time=4.47ms
Frame 299: FPS=231.05, Avg FPS=223.79, Time=4.33ms
Frame 300: FPS=229.25, Avg FPS=223.81, Time=4.36ms
Frame 301: FPS=229.26, Avg FPS=223.82, Time=4.36ms
Frame 302: FPS=228.47, Avg FPS=223.84, Time=4.38ms
Frame 303: FPS=229.51, Avg FPS=223.86, Time=4.36ms
Frame 304: FPS=228.97, Avg FPS=223.87, Time=4.37ms
Frame 305: FPS=228.35, Avg FPS=223.89, Time=4.38ms
Frame 306: FPS=229.79, Avg FPS=223.91, Time=4.35ms
Frame 307: FPS=226.95, Avg FPS=223.92, Time=4.41ms
Frame 308: FPS=225.76, Avg FPS=223.92, Time=4.43ms
Frame 309: FPS=227.11, Avg FPS=223.93, Time=4.40ms
Frame 310: FPS=228.96, Avg FPS=223.95, Time=4.37ms
Frame 311: FPS=225.00, Avg FPS=223.95, Time=4.44ms
Frame 312: FPS=231.24, Avg FPS=223.97, Time=4.32ms
Frame 313: FPS=228.40, Avg FPS=223.99, Time=4.38ms
Frame 314: FPS=228.17, Avg FPS=224.00, Time=4.38ms
Frame 315: FPS=227.35, Avg FPS=224.01, Time=4.40ms
Frame 316: FPS=226.87, Avg FPS=224.02, Time=4.41ms
Frame 317: FPS=227.24, Avg FPS=224.03, Time=4.40ms
Frame 318: FPS=231.01, Avg FPS=224.05, Time=4.33ms
Frame 319: FPS=228.32, Avg FPS=224.07, Time=4.38ms
Frame 320: FPS=226.67, Avg FPS=224.07, Time=4.41ms
Frame 321: FPS=227.33, Avg FPS=224.08, Time=4.40ms
Frame 322: FPS=225.40, Avg FPS=224.09, Time=4.44ms
Frame 323: FPS=221.85, Avg FPS=224.08, Time=4.51ms
Frame 324: FPS=224.35, Avg FPS=224.08, Time=4.46ms
Frame 325: FPS=218.80, Avg FPS=224.06, Time=4.57ms
Frame 326: FPS=225.46, Avg FPS=224.07, Time=4.44ms
Frame 327: FPS=226.55, Avg FPS=224.08, Time=4.41ms
Frame 328: FPS=226.68, Avg FPS=224.08, Time=4.41ms
Frame 329: FPS=227.73, Avg FPS=224.10, Time=4.39ms
Frame 330: FPS=227.60, Avg FPS=224.11, Time=4.39ms
Frame 331: FPS=228.39, Avg FPS=224.12, Time=4.38ms
Frame 332: FPS=228.56, Avg FPS=224.13, Time=4.38ms
Frame 333: FPS=226.82, Avg FPS=224.14, Time=4.41ms
Frame 334: FPS=228.21, Avg FPS=224.15, Time=4.38ms
Frame 335: FPS=228.17, Avg FPS=224.16, Time=4.38ms
Frame 336: FPS=226.99, Avg FPS=224.17, Time=4.41ms
Frame 337: FPS=226.38, Avg FPS=224.18, Time=4.42ms
Frame 338: FPS=227.49, Avg FPS=224.19, Time=4.40ms
Frame 339: FPS=228.75, Avg FPS=224.20, Time=4.37ms
Frame 340: FPS=229.66, Avg FPS=224.22, Time=4.35ms
Frame 341: FPS=228.49, Avg FPS=224.23, Time=4.38ms
Frame 342: FPS=214.77, Avg FPS=224.20, Time=4.66ms
Frame 343: FPS=226.13, Avg FPS=224.21, Time=4.42ms
Frame 344: FPS=227.44, Avg FPS=224.22, Time=4.40ms
Frame 345: FPS=227.72, Avg FPS=224.23, Time=4.39ms
Frame 346: FPS=232.72, Avg FPS=224.25, Time=4.30ms
Frame 347: FPS=227.73, Avg FPS=224.26, Time=4.39ms
Frame 348: FPS=225.60, Avg FPS=224.26, Time=4.43ms
Frame 349: FPS=228.78, Avg FPS=224.28, Time=4.37ms
Frame 350: FPS=228.75, Avg FPS=224.29, Time=4.37ms
Frame 351: FPS=226.28, Avg FPS=224.29, Time=4.42ms
Frame 352: FPS=230.79, Avg FPS=224.31, Time=4.33ms
Frame 353: FPS=227.52, Avg FPS=224.32, Time=4.40ms
Frame 354: FPS=226.80, Avg FPS=224.33, Time=4.41ms
Frame 355: FPS=227.15, Avg FPS=224.33, Time=4.40ms
Frame 356: FPS=224.73, Avg FPS=224.34, Time=4.45ms
Frame 357: FPS=218.56, Avg FPS=224.32, Time=4.58ms
Frame 358: FPS=224.32, Avg FPS=224.32, Time=4.46ms
Frame 359: FPS=228.26, Avg FPS=224.33, Time=4.38ms
Frame 360: FPS=231.00, Avg FPS=224.35, Time=4.33ms
Frame 361: FPS=228.76, Avg FPS=224.36, Time=4.37ms
Frame 362: FPS=227.88, Avg FPS=224.37, Time=4.39ms
Frame 363: FPS=228.63, Avg FPS=224.38, Time=4.37ms
Frame 364: FPS=226.73, Avg FPS=224.39, Time=4.41ms
Frame 365: FPS=226.65, Avg FPS=224.39, Time=4.41ms
Frame 366: FPS=226.33, Avg FPS=224.40, Time=4.42ms
Frame 367: FPS=224.70, Avg FPS=224.40, Time=4.45ms
Frame 368: FPS=228.71, Avg FPS=224.41, Time=4.37ms
Frame 369: FPS=228.30, Avg FPS=224.42, Time=4.38ms
Frame 370: FPS=226.61, Avg FPS=224.43, Time=4.41ms
Frame 371: FPS=205.27, Avg FPS=224.37, Time=4.87ms
Frame 372: FPS=213.35, Avg FPS=224.34, Time=4.69ms
Frame 373: FPS=220.25, Avg FPS=224.33, Time=4.54ms
Frame 374: FPS=220.63, Avg FPS=224.32, Time=4.53ms
Frame 375: FPS=217.24, Avg FPS=224.30, Time=4.60ms
Frame 376: FPS=220.61, Avg FPS=224.29, Time=4.53ms
Frame 377: FPS=218.02, Avg FPS=224.27, Time=4.59ms
Frame 378: FPS=219.60, Avg FPS=224.26, Time=4.55ms
Frame 379: FPS=219.92, Avg FPS=224.25, Time=4.55ms
Frame 380: FPS=220.45, Avg FPS=224.24, Time=4.54ms
Frame 381: FPS=220.45, Avg FPS=224.23, Time=4.54ms
Frame 382: FPS=219.32, Avg FPS=224.21, Time=4.56ms
Frame 383: FPS=223.24, Avg FPS=224.21, Time=4.48ms
Frame 384: FPS=221.41, Avg FPS=224.20, Time=4.52ms
Frame 385: FPS=216.66, Avg FPS=224.18, Time=4.62ms
Frame 386: FPS=221.49, Avg FPS=224.18, Time=4.51ms
Frame 387: FPS=219.94, Avg FPS=224.17, Time=4.55ms
Frame 388: FPS=220.76, Avg FPS=224.16, Time=4.53ms
Frame 389: FPS=221.03, Avg FPS=224.15, Time=4.52ms
Frame 390: FPS=218.68, Avg FPS=224.13, Time=4.57ms
Frame 391: FPS=220.60, Avg FPS=224.13, Time=4.53ms
Frame 392: FPS=219.90, Avg FPS=224.11, Time=4.55ms
Frame 393: FPS=217.38, Avg FPS=224.10, Time=4.60ms
Frame 394: FPS=219.95, Avg FPS=224.09, Time=4.55ms
Frame 395: FPS=221.04, Avg FPS=224.08, Time=4.52ms
Frame 396: FPS=220.60, Avg FPS=224.07, Time=4.53ms
Frame 397: FPS=218.94, Avg FPS=224.06, Time=4.57ms
Frame 398: FPS=212.87, Avg FPS=224.03, Time=4.70ms
Frame 399: FPS=216.28, Avg FPS=224.01, Time=4.62ms
Frame 400: FPS=219.67, Avg FPS=224.00, Time=4.55ms
Frame 401: FPS=217.48, Avg FPS=223.98, Time=4.60ms
Frame 402: FPS=219.17, Avg FPS=223.97, Time=4.56ms
Frame 403: FPS=221.11, Avg FPS=223.96, Time=4.52ms
Frame 404: FPS=221.30, Avg FPS=223.95, Time=4.52ms
Frame 405: FPS=223.35, Avg FPS=223.95, Time=4.48ms
