Tracker: sutrack, Config: sutrack_t224
Results Directory: /home/nick/code/code.sutrack/SUTrack/results/sutrack_sutrack_t224
============================================================
Frame 1: FPS=42.77, Avg FPS=42.77, Time=23.38ms
Frame 94: FPS=235.33, Avg FPS=220.08, Time=4.25ms
Frame 95: FPS=235.45, Avg FPS=220.23, Time=4.25ms
Frame 96: FPS=239.32, Avg FPS=220.41, Time=4.18ms
Frame 97: FPS=237.95, Avg FPS=220.58, Time=4.20ms
Frame 98: FPS=222.51, Avg FPS=220.60, Time=4.49ms
Frame 99: FPS=229.74, Avg FPS=220.69, Time=4.35ms
Frame 100: FPS=226.72, Avg FPS=220.74, Time=4.41ms
Frame 101: FPS=224.17, Avg FPS=220.78, Time=4.46ms
Frame 102: FPS=222.65, Avg FPS=220.80, Time=4.49ms
Frame 103: FPS=226.80, Avg FPS=220.85, Time=4.41ms
Frame 104: FPS=226.84, Avg FPS=220.91, Time=4.41ms
Frame 105: FPS=222.26, Avg FPS=220.92, Time=4.50ms
Frame 106: FPS=222.29, Avg FPS=220.93, Time=4.50ms
Frame 107: FPS=221.96, Avg FPS=220.94, Time=4.51ms
Frame 108: FPS=224.28, Avg FPS=220.97, Time=4.46ms
Frame 109: FPS=222.24, Avg FPS=220.99, Time=4.50ms
Frame 110: FPS=223.23, Avg FPS=221.01, Time=4.48ms
Frame 111: FPS=223.86, Avg FPS=221.03, Time=4.47ms
Frame 112: FPS=221.74, Avg FPS=221.04, Time=4.51ms
Frame 113: FPS=223.39, Avg FPS=221.06, Time=4.48ms
Frame 114: FPS=232.93, Avg FPS=221.16, Time=4.29ms
Frame 115: FPS=221.71, Avg FPS=221.16, Time=4.51ms
Frame 116: FPS=225.55, Avg FPS=221.20, Time=4.43ms
Frame 117: FPS=225.19, Avg FPS=221.23, Time=4.44ms
Frame 118: FPS=227.30, Avg FPS=221.28, Time=4.40ms
Frame 119: FPS=227.16, Avg FPS=221.33, Time=4.40ms
Frame 120: FPS=229.69, Avg FPS=221.40, Time=4.35ms
Frame 121: FPS=227.24, Avg FPS=221.45, Time=4.40ms
Frame 122: FPS=224.86, Avg FPS=221.47, Time=4.45ms
Frame 123: FPS=227.31, Avg FPS=221.52, Time=4.40ms
Frame 124: FPS=230.77, Avg FPS=221.59, Time=4.33ms
Frame 125: FPS=228.01, Avg FPS=221.64, Time=4.39ms
Frame 126: FPS=222.47, Avg FPS=221.65, Time=4.49ms
Frame 127: FPS=224.82, Avg FPS=221.67, Time=4.45ms
Frame 128: FPS=229.59, Avg FPS=221.73, Time=4.36ms
Frame 129: FPS=222.56, Avg FPS=221.74, Time=4.49ms
Frame 130: FPS=226.40, Avg FPS=221.77, Time=4.42ms
Frame 131: FPS=219.39, Avg FPS=221.75, Time=4.56ms
Frame 132: FPS=224.01, Avg FPS=221.77, Time=4.46ms
Frame 133: FPS=221.01, Avg FPS=221.77, Time=4.52ms
Frame 134: FPS=227.37, Avg FPS=221.81, Time=4.40ms
Frame 135: FPS=227.19, Avg FPS=221.85, Time=4.40ms
Frame 136: FPS=222.51, Avg FPS=221.85, Time=4.49ms
Frame 137: FPS=224.64, Avg FPS=221.87, Time=4.45ms
Frame 138: FPS=226.83, Avg FPS=221.91, Time=4.41ms
Frame 139: FPS=230.23, Avg FPS=221.96, Time=4.34ms
Frame 140: FPS=224.58, Avg FPS=221.98, Time=4.45ms
Frame 141: FPS=229.74, Avg FPS=222.04, Time=4.35ms
Frame 142: FPS=224.43, Avg FPS=222.05, Time=4.46ms
Frame 143: FPS=224.44, Avg FPS=222.07, Time=4.46ms
Frame 144: FPS=223.61, Avg FPS=222.08, Time=4.47ms
Frame 145: FPS=220.49, Avg FPS=222.07, Time=4.54ms
Frame 146: FPS=224.20, Avg FPS=222.08, Time=4.46ms
Frame 147: FPS=226.92, Avg FPS=222.11, Time=4.41ms
Frame 148: FPS=228.52, Avg FPS=222.16, Time=4.38ms
Frame 149: FPS=219.64, Avg FPS=222.14, Time=4.55ms
Frame 150: FPS=224.39, Avg FPS=222.15, Time=4.46ms
Frame 151: FPS=220.73, Avg FPS=222.14, Time=4.53ms
Frame 152: FPS=221.02, Avg FPS=222.14, Time=4.52ms
Frame 153: FPS=225.50, Avg FPS=222.16, Time=4.43ms
Frame 154: FPS=228.50, Avg FPS=222.20, Time=4.38ms
Frame 155: FPS=227.04, Avg FPS=222.23, Time=4.40ms
Frame 156: FPS=226.46, Avg FPS=222.26, Time=4.42ms
Frame 157: FPS=226.44, Avg FPS=222.28, Time=4.42ms
Frame 158: FPS=229.56, Avg FPS=222.33, Time=4.36ms
Frame 159: FPS=214.21, Avg FPS=222.27, Time=4.67ms
Frame 160: FPS=214.74, Avg FPS=222.23, Time=4.66ms
Frame 161: FPS=217.83, Avg FPS=222.20, Time=4.59ms
Frame 162: FPS=222.70, Avg FPS=222.20, Time=4.49ms
Frame 163: FPS=218.02, Avg FPS=222.17, Time=4.59ms
Frame 164: FPS=227.93, Avg FPS=222.21, Time=4.39ms
Frame 165: FPS=227.06, Avg FPS=222.24, Time=4.40ms
Frame 166: FPS=224.49, Avg FPS=222.25, Time=4.45ms
Frame 167: FPS=225.66, Avg FPS=222.27, Time=4.43ms
Frame 168: FPS=227.75, Avg FPS=222.30, Time=4.39ms
Frame 169: FPS=226.57, Avg FPS=222.33, Time=4.41ms
Frame 170: FPS=225.25, Avg FPS=222.34, Time=4.44ms
Frame 171: FPS=227.62, Avg FPS=222.37, Time=4.39ms
Frame 172: FPS=230.68, Avg FPS=222.42, Time=4.33ms
Frame 173: FPS=222.94, Avg FPS=222.42, Time=4.49ms
Frame 174: FPS=219.18, Avg FPS=222.41, Time=4.56ms
Frame 175: FPS=221.25, Avg FPS=222.40, Time=4.52ms
Frame 176: FPS=219.21, Avg FPS=222.38, Time=4.56ms
Frame 177: FPS=223.49, Avg FPS=222.39, Time=4.47ms
Frame 178: FPS=223.65, Avg FPS=222.39, Time=4.47ms
Frame 179: FPS=221.89, Avg FPS=222.39, Time=4.51ms
Frame 180: FPS=221.31, Avg FPS=222.38, Time=4.52ms
Frame 181: FPS=221.27, Avg FPS=222.38, Time=4.52ms
Frame 182: FPS=222.90, Avg FPS=222.38, Time=4.49ms
Frame 183: FPS=230.62, Avg FPS=222.42, Time=4.34ms
Frame 184: FPS=226.45, Avg FPS=222.45, Time=4.42ms
Frame 185: FPS=225.09, Avg FPS=222.46, Time=4.44ms
Frame 186: FPS=224.20, Avg FPS=222.47, Time=4.46ms
Frame 187: FPS=223.73, Avg FPS=222.48, Time=4.47ms
Frame 188: FPS=224.73, Avg FPS=222.49, Time=4.45ms
Frame 189: FPS=229.65, Avg FPS=222.52, Time=4.35ms
Frame 190: FPS=227.10, Avg FPS=222.55, Time=4.40ms
Frame 191: FPS=224.70, Avg FPS=222.56, Time=4.45ms
Frame 192: FPS=224.65, Avg FPS=222.57, Time=4.45ms
Frame 193: FPS=226.14, Avg FPS=222.59, Time=4.42ms
Frame 194: FPS=226.18, Avg FPS=222.61, Time=4.42ms
Frame 195: FPS=225.61, Avg FPS=222.62, Time=4.43ms
Frame 196: FPS=228.26, Avg FPS=222.65, Time=4.38ms
Frame 197: FPS=226.96, Avg FPS=222.67, Time=4.41ms
Frame 198: FPS=225.04, Avg FPS=222.68, Time=4.44ms
Frame 199: FPS=224.85, Avg FPS=222.69, Time=4.45ms
Frame 200: FPS=218.59, Avg FPS=222.67, Time=4.57ms
Frame 201: FPS=224.03, Avg FPS=222.68, Time=4.46ms
Frame 202: FPS=221.73, Avg FPS=222.68, Time=4.51ms
Frame 203: FPS=223.35, Avg FPS=222.68, Time=4.48ms
Frame 204: FPS=221.17, Avg FPS=222.67, Time=4.52ms
Frame 205: FPS=220.85, Avg FPS=222.66, Time=4.53ms
Frame 206: FPS=222.03, Avg FPS=222.66, Time=4.50ms
Frame 207: FPS=220.60, Avg FPS=222.65, Time=4.53ms
Frame 208: FPS=224.99, Avg FPS=222.66, Time=4.44ms
Frame 209: FPS=225.42, Avg FPS=222.67, Time=4.44ms
Frame 210: FPS=228.11, Avg FPS=222.70, Time=4.38ms
Frame 211: FPS=225.33, Avg FPS=222.71, Time=4.44ms
Frame 212: FPS=225.89, Avg FPS=222.73, Time=4.43ms
Frame 213: FPS=223.92, Avg FPS=222.73, Time=4.47ms
Frame 214: FPS=227.28, Avg FPS=222.75, Time=4.40ms
Frame 215: FPS=224.22, Avg FPS=222.76, Time=4.46ms
Frame 216: FPS=227.31, Avg FPS=222.78, Time=4.40ms
Frame 217: FPS=218.04, Avg FPS=222.76, Time=4.59ms
Frame 218: FPS=224.61, Avg FPS=222.77, Time=4.45ms
Frame 219: FPS=226.51, Avg FPS=222.78, Time=4.41ms
Frame 220: FPS=226.38, Avg FPS=222.80, Time=4.42ms
Frame 221: FPS=226.00, Avg FPS=222.81, Time=4.42ms
Frame 222: FPS=225.03, Avg FPS=222.82, Time=4.44ms
Frame 223: FPS=228.66, Avg FPS=222.85, Time=4.37ms
Frame 224: FPS=223.61, Avg FPS=222.85, Time=4.47ms
Frame 225: FPS=224.73, Avg FPS=222.86, Time=4.45ms
Frame 226: FPS=228.36, Avg FPS=222.88, Time=4.38ms
Frame 227: FPS=222.27, Avg FPS=222.88, Time=4.50ms
Frame 228: FPS=225.54, Avg FPS=222.89, Time=4.43ms
Frame 229: FPS=226.71, Avg FPS=222.91, Time=4.41ms
Frame 230: FPS=225.43, Avg FPS=222.92, Time=4.44ms
Frame 231: FPS=224.34, Avg FPS=222.93, Time=4.46ms
Frame 232: FPS=223.48, Avg FPS=222.93, Time=4.47ms
Frame 233: FPS=230.11, Avg FPS=222.96, Time=4.35ms
Frame 234: FPS=220.35, Avg FPS=222.95, Time=4.54ms
Frame 235: FPS=225.28, Avg FPS=222.96, Time=4.44ms
Frame 236: FPS=226.08, Avg FPS=222.97, Time=4.42ms
Frame 237: FPS=225.80, Avg FPS=222.98, Time=4.43ms
Frame 238: FPS=227.46, Avg FPS=223.00, Time=4.40ms
Frame 239: FPS=221.02, Avg FPS=222.99, Time=4.52ms
Frame 240: FPS=220.30, Avg FPS=222.98, Time=4.54ms
Frame 241: FPS=224.65, Avg FPS=222.99, Time=4.45ms
Frame 242: FPS=231.54, Avg FPS=223.02, Time=4.32ms
Frame 243: FPS=225.77, Avg FPS=223.03, Time=4.43ms
Frame 244: FPS=223.40, Avg FPS=223.03, Time=4.48ms
Frame 245: FPS=226.67, Avg FPS=223.05, Time=4.41ms
Frame 246: FPS=222.89, Avg FPS=223.05, Time=4.49ms
Frame 247: FPS=225.52, Avg FPS=223.06, Time=4.43ms
Frame 248: FPS=221.17, Avg FPS=223.05, Time=4.52ms
Frame 249: FPS=223.48, Avg FPS=223.05, Time=4.47ms
Frame 250: FPS=220.72, Avg FPS=223.04, Time=4.53ms
Frame 251: FPS=216.91, Avg FPS=223.02, Time=4.61ms
Frame 252: FPS=217.80, Avg FPS=223.00, Time=4.59ms
Frame 253: FPS=219.44, Avg FPS=222.98, Time=4.56ms
Frame 254: FPS=222.38, Avg FPS=222.98, Time=4.50ms
Frame 255: FPS=219.41, Avg FPS=222.97, Time=4.56ms
Frame 256: FPS=218.85, Avg FPS=222.95, Time=4.57ms
Frame 257: FPS=217.60, Avg FPS=222.93, Time=4.60ms
Frame 258: FPS=221.84, Avg FPS=222.92, Time=4.51ms
Frame 259: FPS=228.00, Avg FPS=222.94, Time=4.39ms
Frame 260: FPS=225.06, Avg FPS=222.95, Time=4.44ms
Frame 261: FPS=222.76, Avg FPS=222.95, Time=4.49ms
Frame 262: FPS=221.57, Avg FPS=222.94, Time=4.51ms
Frame 263: FPS=223.53, Avg FPS=222.95, Time=4.47ms
Frame 264: FPS=223.88, Avg FPS=222.95, Time=4.47ms
Frame 265: FPS=214.88, Avg FPS=222.92, Time=4.65ms
Frame 266: FPS=218.54, Avg FPS=222.90, Time=4.58ms
Frame 267: FPS=219.40, Avg FPS=222.89, Time=4.56ms
Frame 268: FPS=218.62, Avg FPS=222.87, Time=4.57ms
Frame 269: FPS=223.15, Avg FPS=222.87, Time=4.48ms
Frame 270: FPS=225.80, Avg FPS=222.88, Time=4.43ms
Frame 271: FPS=219.70, Avg FPS=222.87, Time=4.55ms
Frame 272: FPS=223.74, Avg FPS=222.88, Time=4.47ms
Frame 273: FPS=222.24, Avg FPS=222.87, Time=4.50ms
Frame 274: FPS=218.54, Avg FPS=222.86, Time=4.58ms
Frame 275: FPS=215.11, Avg FPS=222.83, Time=4.65ms
Frame 276: FPS=225.29, Avg FPS=222.84, Time=4.44ms
Frame 277: FPS=225.91, Avg FPS=222.85, Time=4.43ms
Frame 278: FPS=226.05, Avg FPS=222.86, Time=4.42ms
Frame 279: FPS=227.06, Avg FPS=222.87, Time=4.40ms
Frame 280: FPS=228.56, Avg FPS=222.89, Time=4.38ms
Frame 281: FPS=227.03, Avg FPS=222.91, Time=4.40ms
Frame 282: FPS=224.02, Avg FPS=222.91, Time=4.46ms
Frame 283: FPS=225.06, Avg FPS=222.92, Time=4.44ms
Frame 284: FPS=224.81, Avg FPS=222.93, Time=4.45ms
Frame 285: FPS=222.69, Avg FPS=222.93, Time=4.49ms
Frame 286: FPS=226.40, Avg FPS=222.94, Time=4.42ms
Frame 287: FPS=221.92, Avg FPS=222.93, Time=4.51ms
Frame 288: FPS=226.27, Avg FPS=222.94, Time=4.42ms
Frame 289: FPS=222.33, Avg FPS=222.94, Time=4.50ms
Frame 290: FPS=222.82, Avg FPS=222.94, Time=4.49ms
Frame 291: FPS=218.34, Avg FPS=222.93, Time=4.58ms
Frame 292: FPS=221.24, Avg FPS=222.92, Time=4.52ms
Frame 293: FPS=227.27, Avg FPS=222.93, Time=4.40ms
Frame 294: FPS=227.56, Avg FPS=222.95, Time=4.39ms
Frame 295: FPS=227.64, Avg FPS=222.97, Time=4.39ms
Frame 296: FPS=219.44, Avg FPS=222.95, Time=4.56ms
Frame 297: FPS=220.06, Avg FPS=222.94, Time=4.54ms
Frame 298: FPS=222.09, Avg FPS=222.94, Time=4.50ms
Frame 299: FPS=217.52, Avg FPS=222.92, Time=4.60ms
Frame 300: FPS=219.21, Avg FPS=222.91, Time=4.56ms
Frame 301: FPS=223.80, Avg FPS=222.91, Time=4.47ms
Frame 302: FPS=220.61, Avg FPS=222.91, Time=4.53ms
Frame 303: FPS=222.73, Avg FPS=222.90, Time=4.49ms
Frame 304: FPS=225.20, Avg FPS=222.91, Time=4.44ms
Frame 305: FPS=221.29, Avg FPS=222.91, Time=4.52ms
Frame 306: FPS=222.60, Avg FPS=222.91, Time=4.49ms
Frame 307: FPS=225.59, Avg FPS=222.91, Time=4.43ms
Frame 308: FPS=223.07, Avg FPS=222.91, Time=4.48ms
Frame 309: FPS=224.71, Avg FPS=222.92, Time=4.45ms
Frame 310: FPS=223.83, Avg FPS=222.92, Time=4.47ms
Frame 311: FPS=224.59, Avg FPS=222.93, Time=4.45ms
Frame 312: FPS=227.27, Avg FPS=222.94, Time=4.40ms
Frame 313: FPS=225.44, Avg FPS=222.95, Time=4.44ms
Frame 314: FPS=228.09, Avg FPS=222.97, Time=4.38ms
Frame 315: FPS=223.95, Avg FPS=222.97, Time=4.47ms
Frame 316: FPS=226.46, Avg FPS=222.98, Time=4.42ms
Frame 317: FPS=225.21, Avg FPS=222.99, Time=4.44ms
Frame 318: FPS=223.61, Avg FPS=222.99, Time=4.47ms
Frame 319: FPS=218.86, Avg FPS=222.98, Time=4.57ms
Frame 320: FPS=218.93, Avg FPS=222.96, Time=4.57ms
Frame 321: FPS=220.34, Avg FPS=222.95, Time=4.54ms
Frame 322: FPS=221.90, Avg FPS=222.95, Time=4.51ms
Frame 323: FPS=220.63, Avg FPS=222.94, Time=4.53ms
Frame 324: FPS=219.31, Avg FPS=222.93, Time=4.56ms
Frame 325: FPS=223.79, Avg FPS=222.94, Time=4.47ms
Frame 326: FPS=224.97, Avg FPS=222.94, Time=4.45ms
Frame 327: FPS=222.20, Avg FPS=222.94, Time=4.50ms
Frame 328: FPS=227.48, Avg FPS=222.95, Time=4.40ms
Frame 329: FPS=226.51, Avg FPS=222.96, Time=4.41ms
Frame 330: FPS=227.21, Avg FPS=222.98, Time=4.40ms
Frame 331: FPS=225.60, Avg FPS=222.98, Time=4.43ms
Frame 332: FPS=226.78, Avg FPS=223.00, Time=4.41ms
Frame 333: FPS=230.23, Avg FPS=223.02, Time=4.34ms
Frame 334: FPS=224.64, Avg FPS=223.02, Time=4.45ms
Frame 335: FPS=225.51, Avg FPS=223.03, Time=4.43ms
Frame 336: FPS=224.53, Avg FPS=223.03, Time=4.45ms
Frame 337: FPS=224.20, Avg FPS=223.04, Time=4.46ms
Frame 338: FPS=225.63, Avg FPS=223.04, Time=4.43ms
Frame 339: FPS=230.71, Avg FPS=223.07, Time=4.33ms
Frame 340: FPS=225.25, Avg FPS=223.07, Time=4.44ms
Frame 341: FPS=225.86, Avg FPS=223.08, Time=4.43ms
Frame 342: FPS=222.30, Avg FPS=223.08, Time=4.50ms
Frame 343: FPS=222.11, Avg FPS=223.08, Time=4.50ms
Frame 344: FPS=224.16, Avg FPS=223.08, Time=4.46ms
Frame 345: FPS=222.83, Avg FPS=223.08, Time=4.49ms
Frame 346: FPS=222.49, Avg FPS=223.08, Time=4.49ms
Frame 347: FPS=227.38, Avg FPS=223.09, Time=4.40ms
Frame 348: FPS=224.67, Avg FPS=223.09, Time=4.45ms
Frame 349: FPS=230.38, Avg FPS=223.11, Time=4.34ms
Frame 350: FPS=224.41, Avg FPS=223.12, Time=4.46ms
Frame 351: FPS=224.41, Avg FPS=223.12, Time=4.46ms
Frame 352: FPS=227.03, Avg FPS=223.13, Time=4.40ms
Frame 353: FPS=226.95, Avg FPS=223.14, Time=4.41ms
Frame 354: FPS=226.07, Avg FPS=223.15, Time=4.42ms
Frame 355: FPS=225.60, Avg FPS=223.16, Time=4.43ms
Frame 356: FPS=224.26, Avg FPS=223.16, Time=4.46ms
Frame 357: FPS=231.31, Avg FPS=223.18, Time=4.32ms
Frame 358: FPS=230.05, Avg FPS=223.20, Time=4.35ms
Frame 359: FPS=221.71, Avg FPS=223.20, Time=4.51ms
Frame 360: FPS=221.99, Avg FPS=223.19, Time=4.50ms
Frame 361: FPS=224.22, Avg FPS=223.20, Time=4.46ms
Frame 362: FPS=226.29, Avg FPS=223.20, Time=4.42ms
Frame 363: FPS=232.46, Avg FPS=223.23, Time=4.30ms
Frame 364: FPS=231.30, Avg FPS=223.25, Time=4.32ms
Frame 365: FPS=232.08, Avg FPS=223.27, Time=4.31ms
Frame 366: FPS=223.82, Avg FPS=223.27, Time=4.47ms
Frame 367: FPS=229.20, Avg FPS=223.29, Time=4.36ms
Frame 368: FPS=222.34, Avg FPS=223.29, Time=4.50ms
Frame 369: FPS=221.53, Avg FPS=223.28, Time=4.51ms
Frame 370: FPS=223.94, Avg FPS=223.29, Time=4.47ms
Frame 371: FPS=224.68, Avg FPS=223.29, Time=4.45ms
Frame 372: FPS=231.49, Avg FPS=223.31, Time=4.32ms
Frame 373: FPS=224.81, Avg FPS=223.31, Time=4.45ms
Frame 374: FPS=228.37, Avg FPS=223.33, Time=4.38ms
Frame 375: FPS=227.31, Avg FPS=223.34, Time=4.40ms
Frame 376: FPS=222.84, Avg FPS=223.34, Time=4.49ms
Frame 377: FPS=200.37, Avg FPS=223.27, Time=4.99ms
Frame 378: FPS=223.30, Avg FPS=223.27, Time=4.48ms
Frame 379: FPS=226.10, Avg FPS=223.28, Time=4.42ms
Frame 380: FPS=224.17, Avg FPS=223.28, Time=4.46ms
Frame 381: FPS=226.22, Avg FPS=223.29, Time=4.42ms
Frame 382: FPS=228.98, Avg FPS=223.30, Time=4.37ms
Frame 383: FPS=228.97, Avg FPS=223.31, Time=4.37ms
Frame 384: FPS=235.62, Avg FPS=223.35, Time=4.24ms
Frame 385: FPS=225.28, Avg FPS=223.35, Time=4.44ms
Frame 386: FPS=224.11, Avg FPS=223.35, Time=4.46ms
Frame 387: FPS=223.28, Avg FPS=223.35, Time=4.48ms
Frame 388: FPS=224.90, Avg FPS=223.36, Time=4.45ms
Frame 389: FPS=225.31, Avg FPS=223.36, Time=4.44ms
Frame 390: FPS=219.77, Avg FPS=223.35, Time=4.55ms
Frame 391: FPS=225.45, Avg FPS=223.36, Time=4.44ms
Frame 392: FPS=224.52, Avg FPS=223.36, Time=4.45ms
Frame 393: FPS=224.52, Avg FPS=223.36, Time=4.45ms
Frame 394: FPS=226.35, Avg FPS=223.37, Time=4.42ms
Frame 395: FPS=226.01, Avg FPS=223.38, Time=4.42ms
Frame 396: FPS=226.88, Avg FPS=223.39, Time=4.41ms
Frame 397: FPS=229.06, Avg FPS=223.40, Time=4.37ms
Frame 398: FPS=226.50, Avg FPS=223.41, Time=4.42ms
Frame 399: FPS=225.96, Avg FPS=223.41, Time=4.43ms
Frame 400: FPS=222.69, Avg FPS=223.41, Time=4.49ms
Frame 401: FPS=228.98, Avg FPS=223.43, Time=4.37ms
Frame 402: FPS=224.07, Avg FPS=223.43, Time=4.46ms
Frame 403: FPS=225.73, Avg FPS=223.43, Time=4.43ms
Frame 404: FPS=219.80, Avg FPS=223.42, Time=4.55ms
Frame 405: FPS=225.33, Avg FPS=223.43, Time=4.44ms
Frame 406: FPS=220.39, Avg FPS=223.42, Time=4.54ms
