Tracker: sutrack_SGLA, Config: sutrack_sgla_t224
Results Directory: /home/nick/code/code.sutrack/SUTrack/results/sutrack_SGLA_sutrack_sgla_t224
============================================================
Frame 1: FPS=43.57, Avg FPS=43.57, Time=22.95ms
Frame 85: FPS=264.22, Avg FPS=250.52, Time=3.78ms
Frame 86: FPS=263.38, Avg FPS=250.66, Time=3.80ms
Frame 87: FPS=265.98, Avg FPS=250.83, Time=3.76ms
Frame 88: FPS=265.33, Avg FPS=250.98, Time=3.77ms
Frame 89: FPS=265.55, Avg FPS=251.14, Time=3.77ms
Frame 90: FPS=261.98, Avg FPS=251.25, Time=3.82ms
Frame 91: FPS=270.08, Avg FPS=251.45, Time=3.70ms
Frame 92: FPS=267.22, Avg FPS=251.61, Time=3.74ms
Frame 93: FPS=265.31, Avg FPS=251.75, Time=3.77ms
Frame 94: FPS=265.70, Avg FPS=251.89, Time=3.76ms
Frame 95: FPS=265.98, Avg FPS=252.03, Time=3.76ms
Frame 96: FPS=263.98, Avg FPS=252.15, Time=3.79ms
Frame 97: FPS=264.12, Avg FPS=252.27, Time=3.79ms
Frame 98: FPS=265.46, Avg FPS=252.39, Time=3.77ms
Frame 99: FPS=264.16, Avg FPS=252.51, Time=3.79ms
Frame 100: FPS=275.49, Avg FPS=252.72, Time=3.63ms
Frame 101: FPS=267.60, Avg FPS=252.86, Time=3.74ms
Frame 102: FPS=266.24, Avg FPS=252.98, Time=3.76ms
Frame 103: FPS=260.55, Avg FPS=253.05, Time=3.84ms
Frame 104: FPS=264.69, Avg FPS=253.16, Time=3.78ms
Frame 105: FPS=264.83, Avg FPS=253.27, Time=3.78ms
Frame 106: FPS=263.94, Avg FPS=253.36, Time=3.79ms
Frame 107: FPS=264.67, Avg FPS=253.46, Time=3.78ms
Frame 108: FPS=263.36, Avg FPS=253.55, Time=3.80ms
Frame 109: FPS=263.23, Avg FPS=253.64, Time=3.80ms
Frame 110: FPS=264.84, Avg FPS=253.74, Time=3.78ms
Frame 111: FPS=267.34, Avg FPS=253.85, Time=3.74ms
Frame 112: FPS=263.78, Avg FPS=253.94, Time=3.79ms
Frame 113: FPS=263.94, Avg FPS=254.02, Time=3.79ms
Frame 114: FPS=261.41, Avg FPS=254.09, Time=3.83ms
Frame 115: FPS=263.66, Avg FPS=254.17, Time=3.79ms
Frame 116: FPS=265.43, Avg FPS=254.26, Time=3.77ms
Frame 117: FPS=264.44, Avg FPS=254.34, Time=3.78ms
Frame 118: FPS=265.55, Avg FPS=254.43, Time=3.77ms
Frame 119: FPS=262.97, Avg FPS=254.50, Time=3.80ms
Frame 120: FPS=277.16, Avg FPS=254.68, Time=3.61ms
Frame 121: FPS=254.22, Avg FPS=254.67, Time=3.93ms
Frame 122: FPS=263.23, Avg FPS=254.74, Time=3.80ms
Frame 123: FPS=262.50, Avg FPS=254.80, Time=3.81ms
Frame 124: FPS=254.71, Avg FPS=254.80, Time=3.93ms
Frame 125: FPS=254.62, Avg FPS=254.80, Time=3.93ms
Frame 126: FPS=239.44, Avg FPS=254.67, Time=4.18ms
Frame 127: FPS=252.09, Avg FPS=254.65, Time=3.97ms
Frame 128: FPS=242.26, Avg FPS=254.55, Time=4.13ms
Frame 129: FPS=266.59, Avg FPS=254.64, Time=3.75ms
Frame 130: FPS=258.30, Avg FPS=254.66, Time=3.87ms
Frame 131: FPS=256.31, Avg FPS=254.68, Time=3.90ms
Frame 132: FPS=255.39, Avg FPS=254.68, Time=3.92ms
Frame 133: FPS=254.80, Avg FPS=254.68, Time=3.92ms
Frame 134: FPS=252.12, Avg FPS=254.66, Time=3.97ms
Frame 135: FPS=247.39, Avg FPS=254.61, Time=4.04ms
Frame 136: FPS=251.13, Avg FPS=254.58, Time=3.98ms
Frame 137: FPS=252.70, Avg FPS=254.57, Time=3.96ms
Frame 138: FPS=251.28, Avg FPS=254.54, Time=3.98ms
Frame 139: FPS=251.93, Avg FPS=254.53, Time=3.97ms
Frame 140: FPS=264.88, Avg FPS=254.60, Time=3.78ms
Frame 141: FPS=264.42, Avg FPS=254.66, Time=3.78ms
Frame 142: FPS=268.50, Avg FPS=254.76, Time=3.72ms
Frame 143: FPS=265.09, Avg FPS=254.83, Time=3.77ms
Frame 144: FPS=262.83, Avg FPS=254.88, Time=3.80ms
Frame 145: FPS=251.35, Avg FPS=254.86, Time=3.98ms
Frame 146: FPS=261.18, Avg FPS=254.90, Time=3.83ms
Frame 147: FPS=263.26, Avg FPS=254.95, Time=3.80ms
Frame 148: FPS=253.63, Avg FPS=254.94, Time=3.94ms
Frame 149: FPS=251.40, Avg FPS=254.92, Time=3.98ms
Frame 150: FPS=254.79, Avg FPS=254.92, Time=3.92ms
Frame 151: FPS=256.39, Avg FPS=254.93, Time=3.90ms
Frame 152: FPS=252.36, Avg FPS=254.91, Time=3.96ms
Frame 153: FPS=251.58, Avg FPS=254.89, Time=3.97ms
Frame 154: FPS=253.40, Avg FPS=254.88, Time=3.95ms
Frame 155: FPS=252.12, Avg FPS=254.86, Time=3.97ms
Frame 156: FPS=264.74, Avg FPS=254.92, Time=3.78ms
Frame 157: FPS=277.99, Avg FPS=255.06, Time=3.60ms
Frame 158: FPS=263.44, Avg FPS=255.11, Time=3.80ms
Frame 159: FPS=279.10, Avg FPS=255.25, Time=3.58ms
Frame 160: FPS=253.95, Avg FPS=255.24, Time=3.94ms
Frame 161: FPS=268.88, Avg FPS=255.32, Time=3.72ms
Frame 162: FPS=265.43, Avg FPS=255.38, Time=3.77ms
Frame 163: FPS=266.78, Avg FPS=255.45, Time=3.75ms
Frame 164: FPS=256.66, Avg FPS=255.45, Time=3.90ms
Frame 165: FPS=250.48, Avg FPS=255.42, Time=3.99ms
Frame 166: FPS=250.78, Avg FPS=255.39, Time=3.99ms
Frame 167: FPS=248.63, Avg FPS=255.35, Time=4.02ms
Frame 168: FPS=250.77, Avg FPS=255.32, Time=3.99ms
Frame 169: FPS=250.23, Avg FPS=255.29, Time=4.00ms
Frame 170: FPS=252.94, Avg FPS=255.28, Time=3.95ms
Frame 171: FPS=254.69, Avg FPS=255.28, Time=3.93ms
Frame 172: FPS=262.13, Avg FPS=255.32, Time=3.81ms
Frame 173: FPS=256.94, Avg FPS=255.32, Time=3.89ms
Frame 174: FPS=257.62, Avg FPS=255.34, Time=3.88ms
Frame 175: FPS=267.48, Avg FPS=255.40, Time=3.74ms
Frame 176: FPS=255.64, Avg FPS=255.41, Time=3.91ms
Frame 177: FPS=255.03, Avg FPS=255.40, Time=3.92ms
Frame 178: FPS=277.42, Avg FPS=255.52, Time=3.60ms
Frame 179: FPS=253.00, Avg FPS=255.50, Time=3.95ms
Frame 180: FPS=253.95, Avg FPS=255.49, Time=3.94ms
Frame 181: FPS=252.64, Avg FPS=255.48, Time=3.96ms
Frame 182: FPS=253.83, Avg FPS=255.47, Time=3.94ms
Frame 183: FPS=264.61, Avg FPS=255.52, Time=3.78ms
Frame 184: FPS=276.85, Avg FPS=255.62, Time=3.61ms
Frame 185: FPS=268.23, Avg FPS=255.69, Time=3.73ms
Frame 186: FPS=264.57, Avg FPS=255.74, Time=3.78ms
Frame 187: FPS=262.09, Avg FPS=255.77, Time=3.82ms
Frame 188: FPS=267.63, Avg FPS=255.83, Time=3.74ms
Frame 189: FPS=265.28, Avg FPS=255.88, Time=3.77ms
Frame 190: FPS=252.50, Avg FPS=255.86, Time=3.96ms
Frame 191: FPS=251.86, Avg FPS=255.84, Time=3.97ms
Frame 192: FPS=263.91, Avg FPS=255.88, Time=3.79ms
Frame 193: FPS=250.21, Avg FPS=255.85, Time=4.00ms
Frame 194: FPS=256.96, Avg FPS=255.85, Time=3.89ms
Frame 195: FPS=252.53, Avg FPS=255.84, Time=3.96ms
Frame 196: FPS=264.22, Avg FPS=255.88, Time=3.78ms
Frame 197: FPS=252.26, Avg FPS=255.86, Time=3.96ms
Frame 198: FPS=259.24, Avg FPS=255.88, Time=3.86ms
Frame 199: FPS=252.38, Avg FPS=255.86, Time=3.96ms
Frame 200: FPS=255.88, Avg FPS=255.86, Time=3.91ms
Frame 201: FPS=250.09, Avg FPS=255.83, Time=4.00ms
Frame 202: FPS=252.20, Avg FPS=255.81, Time=3.97ms
Frame 203: FPS=251.28, Avg FPS=255.79, Time=3.98ms
Frame 204: FPS=256.89, Avg FPS=255.79, Time=3.89ms
Frame 205: FPS=255.05, Avg FPS=255.79, Time=3.92ms
Frame 206: FPS=253.54, Avg FPS=255.78, Time=3.94ms
Frame 207: FPS=255.33, Avg FPS=255.78, Time=3.92ms
Frame 208: FPS=247.86, Avg FPS=255.74, Time=4.03ms
Frame 209: FPS=262.80, Avg FPS=255.77, Time=3.81ms
Frame 210: FPS=248.12, Avg FPS=255.73, Time=4.03ms
Frame 211: FPS=251.73, Avg FPS=255.71, Time=3.97ms
Frame 212: FPS=261.72, Avg FPS=255.74, Time=3.82ms
Frame 213: FPS=249.29, Avg FPS=255.71, Time=4.01ms
Frame 214: FPS=251.97, Avg FPS=255.69, Time=3.97ms
Frame 215: FPS=250.93, Avg FPS=255.67, Time=3.99ms
Frame 216: FPS=251.83, Avg FPS=255.65, Time=3.97ms
Frame 217: FPS=252.70, Avg FPS=255.64, Time=3.96ms
Frame 218: FPS=251.85, Avg FPS=255.62, Time=3.97ms
Frame 219: FPS=251.80, Avg FPS=255.60, Time=3.97ms
Frame 220: FPS=253.71, Avg FPS=255.59, Time=3.94ms
Frame 221: FPS=253.62, Avg FPS=255.59, Time=3.94ms
Frame 222: FPS=252.35, Avg FPS=255.57, Time=3.96ms
Frame 223: FPS=251.17, Avg FPS=255.55, Time=3.98ms
Frame 224: FPS=251.91, Avg FPS=255.53, Time=3.97ms
Frame 225: FPS=251.52, Avg FPS=255.52, Time=3.98ms
Frame 226: FPS=251.77, Avg FPS=255.50, Time=3.97ms
Frame 227: FPS=230.99, Avg FPS=255.38, Time=4.33ms
Frame 228: FPS=252.14, Avg FPS=255.37, Time=3.97ms
Frame 229: FPS=254.02, Avg FPS=255.36, Time=3.94ms
Frame 230: FPS=250.83, Avg FPS=255.34, Time=3.99ms
Frame 231: FPS=250.33, Avg FPS=255.32, Time=3.99ms
Frame 232: FPS=248.77, Avg FPS=255.29, Time=4.02ms
Frame 233: FPS=252.41, Avg FPS=255.28, Time=3.96ms
Frame 234: FPS=262.83, Avg FPS=255.31, Time=3.80ms
Frame 235: FPS=257.35, Avg FPS=255.32, Time=3.89ms
Frame 236: FPS=263.43, Avg FPS=255.35, Time=3.80ms
Frame 237: FPS=251.29, Avg FPS=255.33, Time=3.98ms
Frame 238: FPS=251.70, Avg FPS=255.32, Time=3.97ms
Frame 239: FPS=249.56, Avg FPS=255.29, Time=4.01ms
Frame 240: FPS=246.67, Avg FPS=255.25, Time=4.05ms
Frame 241: FPS=249.60, Avg FPS=255.23, Time=4.01ms
Frame 242: FPS=252.17, Avg FPS=255.22, Time=3.97ms
Frame 243: FPS=253.08, Avg FPS=255.21, Time=3.95ms
Frame 244: FPS=264.73, Avg FPS=255.25, Time=3.78ms
Frame 245: FPS=251.05, Avg FPS=255.23, Time=3.98ms
Frame 246: FPS=263.93, Avg FPS=255.26, Time=3.79ms
Frame 247: FPS=258.24, Avg FPS=255.28, Time=3.87ms
Frame 248: FPS=263.16, Avg FPS=255.31, Time=3.80ms
Frame 249: FPS=257.65, Avg FPS=255.32, Time=3.88ms
Frame 250: FPS=263.96, Avg FPS=255.35, Time=3.79ms
Frame 251: FPS=249.19, Avg FPS=255.32, Time=4.01ms
Frame 252: FPS=249.87, Avg FPS=255.30, Time=4.00ms
Frame 253: FPS=251.46, Avg FPS=255.29, Time=3.98ms
Frame 254: FPS=255.52, Avg FPS=255.29, Time=3.91ms
Frame 255: FPS=254.48, Avg FPS=255.28, Time=3.93ms
Frame 256: FPS=252.82, Avg FPS=255.27, Time=3.96ms
Frame 257: FPS=254.37, Avg FPS=255.27, Time=3.93ms
Frame 258: FPS=266.00, Avg FPS=255.31, Time=3.76ms
Frame 259: FPS=260.24, Avg FPS=255.33, Time=3.84ms
Frame 260: FPS=253.60, Avg FPS=255.32, Time=3.94ms
Frame 261: FPS=251.47, Avg FPS=255.31, Time=3.98ms
Frame 262: FPS=256.78, Avg FPS=255.31, Time=3.89ms
Frame 263: FPS=262.31, Avg FPS=255.34, Time=3.81ms
Frame 264: FPS=260.31, Avg FPS=255.36, Time=3.84ms
Frame 265: FPS=248.55, Avg FPS=255.33, Time=4.02ms
Frame 266: FPS=261.98, Avg FPS=255.36, Time=3.82ms
Frame 267: FPS=257.75, Avg FPS=255.36, Time=3.88ms
Frame 268: FPS=274.14, Avg FPS=255.43, Time=3.65ms
Frame 269: FPS=250.68, Avg FPS=255.41, Time=3.99ms
Frame 270: FPS=249.74, Avg FPS=255.39, Time=4.00ms
Frame 271: FPS=249.56, Avg FPS=255.37, Time=4.01ms
Frame 272: FPS=260.29, Avg FPS=255.39, Time=3.84ms
Frame 273: FPS=264.11, Avg FPS=255.42, Time=3.79ms
Frame 274: FPS=261.03, Avg FPS=255.44, Time=3.83ms
Frame 275: FPS=249.35, Avg FPS=255.41, Time=4.01ms
Frame 276: FPS=262.88, Avg FPS=255.44, Time=3.80ms
Frame 277: FPS=262.54, Avg FPS=255.47, Time=3.81ms
Frame 278: FPS=252.62, Avg FPS=255.46, Time=3.96ms
Frame 279: FPS=250.99, Avg FPS=255.44, Time=3.98ms
Frame 280: FPS=249.20, Avg FPS=255.42, Time=4.01ms
Frame 281: FPS=251.20, Avg FPS=255.40, Time=3.98ms
Frame 282: FPS=247.55, Avg FPS=255.37, Time=4.04ms
Frame 283: FPS=252.70, Avg FPS=255.36, Time=3.96ms
Frame 284: FPS=252.49, Avg FPS=255.35, Time=3.96ms
Frame 285: FPS=252.75, Avg FPS=255.34, Time=3.96ms
Frame 286: FPS=251.10, Avg FPS=255.33, Time=3.98ms
Frame 287: FPS=253.97, Avg FPS=255.32, Time=3.94ms
Frame 288: FPS=253.13, Avg FPS=255.32, Time=3.95ms
Frame 289: FPS=251.23, Avg FPS=255.30, Time=3.98ms
Frame 290: FPS=248.61, Avg FPS=255.28, Time=4.02ms
Frame 291: FPS=251.13, Avg FPS=255.26, Time=3.98ms
Frame 292: FPS=248.57, Avg FPS=255.24, Time=4.02ms
Frame 293: FPS=255.08, Avg FPS=255.24, Time=3.92ms
Frame 294: FPS=253.03, Avg FPS=255.23, Time=3.95ms
Frame 295: FPS=262.00, Avg FPS=255.25, Time=3.82ms
Frame 296: FPS=249.90, Avg FPS=255.24, Time=4.00ms
Frame 297: FPS=249.97, Avg FPS=255.22, Time=4.00ms
Frame 298: FPS=264.94, Avg FPS=255.25, Time=3.77ms
Frame 299: FPS=262.90, Avg FPS=255.27, Time=3.80ms
Frame 300: FPS=263.93, Avg FPS=255.30, Time=3.79ms
Frame 301: FPS=263.49, Avg FPS=255.33, Time=3.80ms
Frame 302: FPS=260.34, Avg FPS=255.34, Time=3.84ms
Frame 303: FPS=262.28, Avg FPS=255.37, Time=3.81ms
Frame 304: FPS=252.46, Avg FPS=255.36, Time=3.96ms
Frame 305: FPS=250.27, Avg FPS=255.34, Time=4.00ms
Frame 306: FPS=252.06, Avg FPS=255.33, Time=3.97ms
Frame 307: FPS=249.77, Avg FPS=255.31, Time=4.00ms
Frame 308: FPS=262.74, Avg FPS=255.33, Time=3.81ms
Frame 309: FPS=262.44, Avg FPS=255.36, Time=3.81ms
Frame 310: FPS=263.25, Avg FPS=255.38, Time=3.80ms
Frame 311: FPS=261.85, Avg FPS=255.40, Time=3.82ms
Frame 312: FPS=277.75, Avg FPS=255.47, Time=3.60ms
Frame 313: FPS=263.46, Avg FPS=255.49, Time=3.80ms
Frame 314: FPS=280.37, Avg FPS=255.56, Time=3.57ms
Frame 315: FPS=277.33, Avg FPS=255.63, Time=3.61ms
Frame 316: FPS=261.78, Avg FPS=255.65, Time=3.82ms
Frame 317: FPS=262.97, Avg FPS=255.67, Time=3.80ms
Frame 318: FPS=263.56, Avg FPS=255.69, Time=3.79ms
Frame 319: FPS=259.36, Avg FPS=255.70, Time=3.86ms
Frame 320: FPS=262.29, Avg FPS=255.72, Time=3.81ms
Frame 321: FPS=277.68, Avg FPS=255.79, Time=3.60ms
Frame 322: FPS=273.07, Avg FPS=255.84, Time=3.66ms
Frame 323: FPS=275.05, Avg FPS=255.89, Time=3.64ms
Frame 324: FPS=274.28, Avg FPS=255.95, Time=3.65ms
Frame 325: FPS=265.63, Avg FPS=255.97, Time=3.76ms
Frame 326: FPS=277.92, Avg FPS=256.04, Time=3.60ms
Frame 327: FPS=278.58, Avg FPS=256.10, Time=3.59ms
Frame 328: FPS=284.78, Avg FPS=256.18, Time=3.51ms
Frame 329: FPS=276.60, Avg FPS=256.24, Time=3.62ms
Frame 330: FPS=263.46, Avg FPS=256.26, Time=3.80ms
Frame 331: FPS=261.67, Avg FPS=256.27, Time=3.82ms
Frame 332: FPS=260.65, Avg FPS=256.29, Time=3.84ms
Frame 333: FPS=261.52, Avg FPS=256.30, Time=3.82ms
Frame 334: FPS=263.44, Avg FPS=256.32, Time=3.80ms
Frame 335: FPS=261.62, Avg FPS=256.34, Time=3.82ms
Frame 336: FPS=262.32, Avg FPS=256.36, Time=3.81ms
Frame 337: FPS=247.47, Avg FPS=256.33, Time=4.04ms
Frame 338: FPS=260.74, Avg FPS=256.34, Time=3.84ms
Frame 339: FPS=262.97, Avg FPS=256.36, Time=3.80ms
Frame 340: FPS=262.60, Avg FPS=256.38, Time=3.81ms
Frame 341: FPS=260.58, Avg FPS=256.39, Time=3.84ms
Frame 342: FPS=265.70, Avg FPS=256.42, Time=3.76ms
Frame 343: FPS=249.50, Avg FPS=256.40, Time=4.01ms
Frame 344: FPS=248.96, Avg FPS=256.37, Time=4.02ms
Frame 345: FPS=248.77, Avg FPS=256.35, Time=4.02ms
Frame 346: FPS=253.54, Avg FPS=256.34, Time=3.94ms
Frame 347: FPS=253.28, Avg FPS=256.33, Time=3.95ms
Frame 348: FPS=265.85, Avg FPS=256.36, Time=3.76ms
Frame 349: FPS=266.27, Avg FPS=256.39, Time=3.76ms
Frame 350: FPS=254.48, Avg FPS=256.38, Time=3.93ms
Frame 351: FPS=263.21, Avg FPS=256.40, Time=3.80ms
Frame 352: FPS=252.35, Avg FPS=256.39, Time=3.96ms
Frame 353: FPS=249.96, Avg FPS=256.37, Time=4.00ms
Frame 354: FPS=266.71, Avg FPS=256.40, Time=3.75ms
Frame 355: FPS=256.30, Avg FPS=256.40, Time=3.90ms
Frame 356: FPS=250.77, Avg FPS=256.38, Time=3.99ms
Frame 357: FPS=243.46, Avg FPS=256.34, Time=4.11ms
Frame 358: FPS=254.45, Avg FPS=256.34, Time=3.93ms
Frame 359: FPS=252.79, Avg FPS=256.33, Time=3.96ms
Frame 360: FPS=254.14, Avg FPS=256.32, Time=3.93ms
Frame 361: FPS=255.03, Avg FPS=256.32, Time=3.92ms
Frame 362: FPS=248.17, Avg FPS=256.30, Time=4.03ms
Frame 363: FPS=257.71, Avg FPS=256.30, Time=3.88ms
Frame 364: FPS=256.99, Avg FPS=256.30, Time=3.89ms
Frame 365: FPS=248.65, Avg FPS=256.28, Time=4.02ms
Frame 366: FPS=258.75, Avg FPS=256.29, Time=3.86ms
Frame 367: FPS=255.73, Avg FPS=256.28, Time=3.91ms
Frame 368: FPS=265.50, Avg FPS=256.31, Time=3.77ms
Frame 369: FPS=281.12, Avg FPS=256.37, Time=3.56ms
Frame 370: FPS=270.13, Avg FPS=256.41, Time=3.70ms
Frame 371: FPS=268.54, Avg FPS=256.44, Time=3.72ms
Frame 372: FPS=269.96, Avg FPS=256.47, Time=3.70ms
Frame 373: FPS=269.35, Avg FPS=256.50, Time=3.71ms
Frame 374: FPS=268.50, Avg FPS=256.54, Time=3.72ms
Frame 375: FPS=266.81, Avg FPS=256.56, Time=3.75ms
Frame 376: FPS=268.18, Avg FPS=256.59, Time=3.73ms
Frame 377: FPS=265.88, Avg FPS=256.61, Time=3.76ms
Frame 378: FPS=267.55, Avg FPS=256.64, Time=3.74ms
Frame 379: FPS=266.44, Avg FPS=256.67, Time=3.75ms
Frame 380: FPS=264.76, Avg FPS=256.69, Time=3.78ms
Frame 381: FPS=264.44, Avg FPS=256.71, Time=3.78ms
Frame 382: FPS=264.14, Avg FPS=256.73, Time=3.79ms
Frame 383: FPS=268.20, Avg FPS=256.76, Time=3.73ms
Frame 384: FPS=264.47, Avg FPS=256.77, Time=3.78ms
Frame 385: FPS=268.32, Avg FPS=256.80, Time=3.73ms
Frame 386: FPS=269.09, Avg FPS=256.83, Time=3.72ms
Frame 387: FPS=267.07, Avg FPS=256.86, Time=3.74ms
Frame 388: FPS=266.66, Avg FPS=256.88, Time=3.75ms
Frame 389: FPS=266.71, Avg FPS=256.91, Time=3.75ms
Frame 390: FPS=271.14, Avg FPS=256.94, Time=3.69ms
Frame 391: FPS=266.81, Avg FPS=256.97, Time=3.75ms
Frame 392: FPS=259.63, Avg FPS=256.97, Time=3.85ms
Frame 393: FPS=268.23, Avg FPS=257.00, Time=3.73ms
Frame 394: FPS=269.52, Avg FPS=257.03, Time=3.71ms
Frame 395: FPS=252.96, Avg FPS=257.02, Time=3.95ms
Frame 396: FPS=267.68, Avg FPS=257.05, Time=3.74ms
Frame 397: FPS=265.14, Avg FPS=257.07, Time=3.77ms
Frame 398: FPS=264.26, Avg FPS=257.08, Time=3.78ms
Frame 399: FPS=261.26, Avg FPS=257.09, Time=3.83ms
Frame 400: FPS=266.25, Avg FPS=257.12, Time=3.76ms
Frame 401: FPS=264.06, Avg FPS=257.13, Time=3.79ms
Frame 402: FPS=267.84, Avg FPS=257.16, Time=3.73ms
Frame 403: FPS=272.96, Avg FPS=257.20, Time=3.66ms
Frame 404: FPS=269.30, Avg FPS=257.22, Time=3.71ms
Frame 405: FPS=268.11, Avg FPS=257.25, Time=3.73ms
